Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.55907e+16    0.00000e+00    1.75230e+23    8.46799e+18    0.00000e+00    0.00000e+00
    1.05207e-06    2.86007e+16    0.00000e+00    1.87243e+23    1.27977e+19    8.39862e+12    0.00000e+00
    1.10685e-06    3.04561e+16    0.00000e+00    1.98691e+23    1.23678e+19    9.26369e+12    0.00000e+00
    1.16448e-06    3.21720e+16    0.00000e+00    2.04437e+23    1.43529e+19    1.02178e+13    0.00000e+00
    1.22511e-06    3.73018e+16    0.00000e+00    2.19992e+23    2.00311e+19    1.12702e+13    0.00000e+00
    1.28890e-06    6.24702e+16    0.00000e+00    2.32144e+23    2.08556e+19    1.24311e+13    0.00000e+00
    1.35602e-06    6.94428e+16    0.00000e+00    2.46376e+23    2.66361e+19    1.37117e+13    0.00000e+00
    1.42662e-06    7.53875e+16    0.00000e+00    2.58702e+23    2.68736e+19    1.51238e+13    0.00000e+00
    1.50090e-06    1.51261e+17    0.00000e+00    2.75805e+23    3.30342e+19    1.66816e+13    0.00000e+00
    1.57905e-06    1.75725e+17    0.00000e+00    2.83567e+23    4.08878e+19    1.83998e+13    0.00000e+00
    1.66127e-06    1.62905e+17    0.00000e+00    2.99592e+23    4.19711e+19    2.02950e+13    0.00000e+00
    1.74777e-06    2.83236e+17    0.00000e+00    3.12979e+23    5.91759e+19    2.23854e+13    0.00000e+00
    1.83878e-06    3.30152e+17    0.00000e+00    3.26973e+23    6.07660e+19    2.46913e+13    0.00000e+00
    1.93452e-06    3.38701e+17    0.00000e+00    3.43931e+23    6.99191e+19    2.72344e+13    0.00000e+00
    2.03525e-06    4.48034e+17    0.00000e+00    3.54024e+23    9.31710e+19    3.00397e+13    0.00000e+00
    2.14122e-06    5.53432e+17    0.00000e+00    3.66635e+23    1.05514e+20    3.31337e+13    0.00000e+00
    2.25271e-06    7.31765e+17    0.00000e+00    3.81621e+23    1.12574e+20    3.65465e+13    0.00000e+00
    2.37001e-06    7.51078e+17    0.00000e+00    3.91572e+23    1.33594e+20    4.03110e+13    0.00000e+00
    2.49341e-06    9.60515e+17    0.00000e+00    4.03746e+23    1.47078e+20    4.44630e+13    0.00000e+00
    2.62324e-06    1.09832e+18    0.00000e+00    4.14830e+23    1.87368e+20    4.90428e+13    0.00000e+00
    2.75983e-06    1.21446e+18    0.00000e+00    4.27762e+23    2.12467e+20    5.40943e+13    0.00000e+00
    2.90353e-06    1.66755e+18    0.00000e+00    4.37205e+23    2.21503e+20    5.96660e+13    0.00000e+00
    3.05471e-06    2.00705e+18    0.00000e+00    4.43517e+23    2.68374e+20    6.58115e+13    0.00000e+00
    3.21376e-06    2.21911e+18    0.00000e+00    4.50648e+23    2.95327e+20    7.25900e+13    0.00000e+00
    3.38110e-06    2.65994e+18    0.00000e+00    4.57455e+23    3.65986e+20    8.00670e+13    0.00000e+00
    3.55715e-06    3.49082e+18    0.00000e+00    4.62285e+23    4.39743e+20    8.83141e+13    0.00000e+00
    3.74237e-06    4.36245e+18    0.00000e+00    4.65571e+23    4.59661e+20    9.74107e+13    0.00000e+00
    3.93723e-06    4.18792e+18    0.00000e+00    4.70975e+23    5.30008e+20    1.07444e+14    0.00000e+00
    4.14223e-06    5.25284e+18    0.00000e+00    4.68299e+23    6.08656e+20    1.18511e+14    0.00000e+00
    4.35791e-06    7.30375e+18    0.00000e+00    4.67927e+23    6.99237e+20    1.30717e+14    0.00000e+00
    4.58482e-06    8.11837e+18    0.00000e+00    4.65237e+23    8.01083e+20    1.44181e+14    0.00000e+00
    4.82355e-06    8.82272e+18    0.00000e+00    4.62434e+23    8.72276e+20    1.59032e+14    0.00000e+00
    5.07471e-06    1.17917e+19    0.00000e+00    4.54485e+23    9.31105e+20    1.75413e+14    0.00000e+00
    5.33894e-06    1.27313e+19    0.00000e+00    4.47319e+23    1.12972e+21    1.93481e+14    0.00000e+00
    5.61693e-06    1.46622e+19    0.00000e+00    4.36989e+23    1.26054e+21    2.13409e+14    0.00000e+00
    5.90940e-06    1.67062e+19    0.00000e+00    4.27009e+23    1.44232e+21    2.35391e+14    0.00000e+00
    6.21709e-06    1.97738e+19    0.00000e+00    4.15241e+23    1.53193e+21    2.59636e+14    0.00000e+00
    6.54081e-06    2.38556e+19    0.00000e+00    4.04440e+23    1.71864e+21    2.86379e+14    0.00000e+00
    6.88138e-06    2.70458e+19    0.00000e+00    3.86397e+23    1.98830e+21    3.15877e+14    0.00000e+00
    7.23968e-06    3.42305e+19    0.00000e+00    3.73275e+23    2.20523e+21    3.48412e+14    0.00000e+00
    7.61664e-06    3.75036e+19    0.00000e+00    3.56024e+23    2.38353e+21    3.84299e+14    0.00000e+00
    8.01323e-06    3.90049e+19    0.00000e+00    3.40459e+23    2.71480e+21    4.23882e+14    0.00000e+00
    8.43047e-06    5.27779e+19    0.00000e+00    3.22593e+23    2.97794e+21    4.67543e+14    0.00000e+00
    8.86943e-06    6.39825e+19    0.00000e+00    3.05133e+23    3.25181e+21    5.15700e+14    0.00000e+00
    9.33125e-06    6.89144e+19    0.00000e+00    2.85011e+23    3.68601e+21    5.68817e+14    0.00000e+00
    9.81712e-06    7.80004e+19    0.00000e+00    2.70068e+23    4.05686e+21    6.27407e+14    0.00000e+00
    1.03283e-05    9.06294e+19    0.00000e+00    2.50610e+23    4.29810e+21    6.92032e+14    0.00000e+00
    1.08661e-05    1.05082e+20    0.00000e+00    2.34082e+23    4.92200e+21    7.63315e+14    0.00000e+00
    1.14318e-05    1.29924e+20    0.00000e+00    2.16325e+23    5.30007e+21    8.41926e+14    0.00000e+00
    1.20271e-05    1.40950e+20    0.00000e+00    2.01107e+23    5.90575e+21    9.28654e+14    0.00000e+00
    1.26533e-05    1.52531e+20    0.00000e+00    1.84989e+23    6.19666e+21    1.02430e+15    0.00000e+00
    1.33122e-05    1.71663e+20    0.00000e+00    1.70711e+23    6.96002e+21    1.12981e+15    0.00000e+00
    1.40053e-05    2.13232e+20    0.00000e+00    1.55673e+23    7.51036e+21    1.24618e+15    0.00000e+00
    1.47345e-05    2.49529e+20    0.00000e+00    1.43664e+23    8.24909e+21    1.37453e+15    0.00000e+00
    1.55018e-05    2.84720e+20    0.00000e+00    1.30056e+23    8.92127e+21    1.51613e+15    0.00000e+00
    1.63089e-05    3.13282e+20    0.00000e+00    1.19304e+23    9.77536e+21    1.67228e+15    0.00000e+00
    1.71581e-05    3.48076e+20    0.00000e+00    1.09060e+23    1.02382e+22    1.84453e+15    0.00000e+00
    1.80515e-05    3.94686e+20    0.00000e+00    9.96497e+22    1.13425e+22    2.03451e+15    0.00000e+00
    1.89914e-05    4.68532e+20    0.00000e+00    8.99139e+22    1.24121e+22    2.24407e+15    0.00000e+00
    1.99803e-05    5.28640e+20    0.00000e+00    8.25221e+22    1.32236e+22    2.47522e+15    0.00000e+00
    2.10206e-05    5.65348e+20    0.00000e+00    7.49885e+22    1.41366e+22    2.73016e+15    0.00000e+00
    2.21151e-05    6.32094e+20    0.00000e+00    6.85854e+22    1.53796e+22    3.01136e+15    0.00000e+00
    2.32666e-05    7.51355e+20    0.00000e+00    6.23803e+22    1.63884e+22    3.32154e+15    0.00000e+00
    2.44781e-05    7.89604e+20    0.00000e+00    5.74044e+22    1.76978e+22    3.66367e+15    0.00000e+00
    2.57526e-05    8.90591e+20    0.00000e+00    5.29756e+22    1.90959e+22    4.04102e+15    0.00000e+00
    2.70935e-05    1.00884e+21    0.00000e+00    4.90022e+22    2.03907e+22    4.45725e+15    0.00000e+00
    2.85043e-05    1.13907e+21    0.00000e+00    4.56395e+22    2.16031e+22    4.91637e+15    0.00000e+00
    2.99884e-05    1.22106e+21    0.00000e+00    4.28023e+22    2.31611e+22    5.42274e+15    0.00000e+00
    3.15499e-05    1.38788e+21    0.00000e+00    4.02542e+22    2.48741e+22    5.98130e+15    0.00000e+00
    3.31927e-05    1.50270e+21    0.00000e+00    3.86263e+22    2.65050e+22    6.59740e+15    0.00000e+00
    3.49210e-05    1.67913e+21    0.00000e+00    3.70552e+22    2.77882e+22    7.27694e+15    0.00000e+00
    3.67392e-05    1.85275e+21    0.00000e+00    3.53259e+22    2.98036e+22    8.02643e+15    0.00000e+00
    3.86522e-05    2.10192e+21    0.00000e+00    3.46471e+22    3.15777e+22    8.85318e+15    0.00000e+00
    4.06648e-05    2.24227e+21    0.00000e+00    3.43914e+22    3.33727e+22    9.76508e+15    0.00000e+00
    4.27821e-05    2.41093e+21    0.00000e+00    3.38057e+22    3.51425e+22    1.07709e+16    0.00000e+00
    4.50098e-05    2.69756e+21    0.00000e+00    3.36538e+22    3.73761e+22    1.18803e+16    0.00000e+00
    4.73533e-05    3.00839e+21    0.00000e+00    3.38857e+22    3.91290e+22    1.31040e+16    0.00000e+00
    4.98190e-05    3.25907e+21    0.00000e+00    3.42084e+22    4.13846e+22    1.44537e+16    0.00000e+00
    5.24130e-05    3.51780e+21    0.00000e+00    3.46813e+22    4.34206e+22    1.59425e+16    0.00000e+00
    5.51421e-05    3.77587e+21    0.00000e+00    3.53091e+22    4.55506e+22    1.75846e+16    0.00000e+00
    5.80132e-05    4.08909e+21    0.00000e+00    3.58717e+22    4.73596e+22    1.93958e+16    0.00000e+00
    6.10339e-05    4.48762e+21    0.00000e+00    3.64818e+22    4.98652e+22    2.13936e+16    0.00000e+00
    6.42119e-05    4.89669e+21    0.00000e+00    3.75455e+22    5.22339e+22    2.35972e+16    0.00000e+00
