Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.42738e+18    0.00000e+00    1.18519e+22    1.72777e+20    0.00000e+00    0.00000e+00
    1.05207e-06    2.44998e+18    0.00000e+00    1.08645e+22    2.17585e+20    1.10352e+15    0.00000e+00
    1.10685e-06    2.65070e+18    0.00000e+00    9.98567e+21    2.23208e+20    1.21718e+15    0.00000e+00
    1.16448e-06    2.81021e+18    0.00000e+00    9.17510e+21    2.48285e+20    1.34255e+15    0.00000e+00
    1.22511e-06    3.09429e+18    0.00000e+00    8.32779e+21    2.92578e+20    1.48083e+15    0.00000e+00
    1.28890e-06    4.83615e+18    0.00000e+00    7.66226e+21    3.08148e+20    1.63335e+15    0.00000e+00
    1.35602e-06    5.50699e+18    0.00000e+00    6.95069e+21    3.34178e+20    1.80161e+15    0.00000e+00
    1.42662e-06    5.72830e+18    0.00000e+00    6.30062e+21    3.81216e+20    1.98717e+15    0.00000e+00
    1.50090e-06    9.34501e+18    0.00000e+00    5.66671e+21    4.15573e+20    2.19184e+15    0.00000e+00
    1.57905e-06    1.09942e+19    0.00000e+00    5.18850e+21    4.38981e+20    2.41760e+15    0.00000e+00
    1.66127e-06    1.07537e+19    0.00000e+00    4.65449e+21    4.78120e+20    2.66662e+15    0.00000e+00
    1.74777e-06    1.40659e+19    0.00000e+00    4.24446e+21    5.51214e+20    2.94129e+15    0.00000e+00
    1.83878e-06    1.63324e+19    0.00000e+00    3.81230e+21    5.69548e+20    3.24426e+15    0.00000e+00
    1.93452e-06    1.61987e+19    0.00000e+00    3.47360e+21    6.44219e+20    3.57841e+15    0.00000e+00
    2.03525e-06    1.89469e+19    0.00000e+00    3.15815e+21    6.73925e+20    3.94700e+15    0.00000e+00
    2.14122e-06    2.33829e+19    0.00000e+00    2.86790e+21    7.36627e+20    4.35354e+15    0.00000e+00
    2.25271e-06    2.41763e+19    0.00000e+00    2.66428e+21    7.88161e+20    4.80195e+15    0.00000e+00
    2.37001e-06    2.52843e+19    0.00000e+00    2.41897e+21    8.59497e+20    5.29658e+15    0.00000e+00
    2.49341e-06    3.14640e+19    0.00000e+00    2.23577e+21    9.48763e+20    5.84212e+15    0.00000e+00
    2.62324e-06    3.74550e+19    0.00000e+00    2.10294e+21    1.00598e+21    6.44387e+15    0.00000e+00
    2.75983e-06    4.17658e+19    0.00000e+00    1.96154e+21    1.07291e+21    7.10760e+15    0.00000e+00
    2.90353e-06    4.62603e+19    0.00000e+00    1.84298e+21    1.18048e+21    7.83969e+15    0.00000e+00
    3.05471e-06    5.59671e+19    0.00000e+00    1.77141e+21    1.25262e+21    8.64717e+15    0.00000e+00
    3.21376e-06    5.77310e+19    0.00000e+00    1.73073e+21    1.31703e+21    9.53781e+15    0.00000e+00
    3.38110e-06    6.78245e+19    0.00000e+00    1.64772e+21    1.42241e+21    1.05202e+16    0.00000e+00
    3.55715e-06    7.67549e+19    0.00000e+00    1.63865e+21    1.52731e+21    1.16038e+16    0.00000e+00
    3.74237e-06    8.63453e+19    0.00000e+00    1.62927e+21    1.60727e+21    1.27991e+16    0.00000e+00
    3.93723e-06    9.37878e+19    0.00000e+00    1.62955e+21    1.70847e+21    1.41174e+16    0.00000e+00
    4.14223e-06    1.08214e+20    0.00000e+00    1.64406e+21    1.82654e+21    1.55715e+16    0.00000e+00
    4.35791e-06    1.21018e+20    0.00000e+00    1.65937e+21    1.92848e+21    1.71753e+16    0.00000e+00
    4.58482e-06    1.33015e+20    0.00000e+00    1.69061e+21    2.02668e+21    1.89444e+16    0.00000e+00
    4.82355e-06    1.53429e+20    0.00000e+00    1.70662e+21    2.17135e+21    2.08957e+16    0.00000e+00
    5.07471e-06    1.62045e+20    0.00000e+00    1.76721e+21    2.25907e+21    2.30481e+16    0.00000e+00
    5.33894e-06    1.76428e+20    0.00000e+00    1.80041e+21    2.38652e+21    2.54220e+16    0.00000e+00
    5.61693e-06    1.99170e+20    0.00000e+00    1.83154e+21    2.50377e+21    2.80405e+16    0.00000e+00
    5.90940e-06    2.15465e+20    0.00000e+00    1.90188e+21    2.61963e+21    3.09287e+16    0.00000e+00
    6.21709e-06    2.33818e+20    0.00000e+00    1.96677e+21    2.72072e+21    3.41144e+16    0.00000e+00
    6.54081e-06    2.53893e+20    0.00000e+00    1.99777e+21    2.86894e+21    3.76282e+16    0.00000e+00
    6.88138e-06    2.81771e+20    0.00000e+00    2.08329e+21    2.99118e+21    4.15040e+16    0.00000e+00
    7.23968e-06    3.03541e+20    0.00000e+00    2.13461e+21    3.10094e+21    4.57789e+16    0.00000e+00
    7.61664e-06    3.25598e+20    0.00000e+00    2.18081e+21    3.21410e+21    5.04941e+16    0.00000e+00
    8.01323e-06    3.59302e+20    0.00000e+00    2.24921e+21    3.35517e+21    5.56951e+16    0.00000e+00
    8.43047e-06    3.78720e+20    0.00000e+00    2.30943e+21    3.49341e+21    6.14318e+16    0.00000e+00
    8.86943e-06    4.07206e+20    0.00000e+00    2.35966e+21    3.60846e+21    6.77593e+16    0.00000e+00
    9.33125e-06    4.38451e+20    0.00000e+00    2.41635e+21    3.71194e+21    7.47386e+16    0.00000e+00
    9.81712e-06    4.67625e+20    0.00000e+00    2.47722e+21    3.84471e+21    8.24368e+16    0.00000e+00
    1.03283e-05    4.96160e+20    0.00000e+00    2.52354e+21    3.97423e+21    9.09282e+16    0.00000e+00
    1.08661e-05    5.27722e+20    0.00000e+00    2.58559e+21    4.05650e+21    1.00294e+17    0.00000e+00
    1.14318e-05    5.60040e+20    0.00000e+00    2.65263e+21    4.16732e+21    1.10623e+17    0.00000e+00
    1.20271e-05    5.88228e+20    0.00000e+00    2.65896e+21    4.28531e+21    1.22019e+17    0.00000e+00
    1.26533e-05    6.31370e+20    0.00000e+00    2.72193e+21    4.36377e+21    1.34586e+17    0.00000e+00
    1.33122e-05    6.66477e+20    0.00000e+00    2.76370e+21    4.45686e+21    1.48450e+17    0.00000e+00
    1.40053e-05    6.98527e+20    0.00000e+00    2.78390e+21    4.57297e+21    1.63739e+17    0.00000e+00
    1.47345e-05    7.29204e+20    0.00000e+00    2.83133e+21    4.64116e+21    1.80603e+17    0.00000e+00
    1.55018e-05    7.78987e+20    0.00000e+00    2.86435e+21    4.74466e+21    1.99208e+17    0.00000e+00
    1.63089e-05    8.18213e+20    0.00000e+00    2.88549e+21    4.79398e+21    2.19725e+17    0.00000e+00
    1.71581e-05    8.41988e+20    0.00000e+00    2.89734e+21    4.88564e+21    2.42358e+17    0.00000e+00
    1.80515e-05    8.89731e+20    0.00000e+00    2.92915e+21    4.95362e+21    2.67321e+17    0.00000e+00
    1.89914e-05    9.30888e+20    0.00000e+00    2.94163e+21    4.99333e+21    2.94855e+17    0.00000e+00
    1.99803e-05    9.61893e+20    0.00000e+00    2.95389e+21    5.06191e+21    3.25226e+17    0.00000e+00
    2.10206e-05    9.97342e+20    0.00000e+00    2.95203e+21    5.10260e+21    3.58724e+17    0.00000e+00
    2.21151e-05    1.04146e+21    0.00000e+00    2.96493e+21    5.13685e+21    3.95672e+17    0.00000e+00
    2.32666e-05    1.08043e+21    0.00000e+00    2.95485e+21    5.18405e+21    4.36426e+17    0.00000e+00
    2.44781e-05    1.10720e+21    0.00000e+00    2.94926e+21    5.20163e+21    4.81380e+17    0.00000e+00
    2.57526e-05    1.14673e+21    0.00000e+00    2.94699e+21    5.21828e+21    5.30961e+17    0.00000e+00
    2.70935e-05    1.18191e+21    0.00000e+00    2.93919e+21    5.22039e+21    5.85651e+17    0.00000e+00
    2.85043e-05    1.20972e+21    0.00000e+00    2.92298e+21    5.23021e+21    6.45977e+17    0.00000e+00
    2.99884e-05    1.23948e+21    0.00000e+00    2.90049e+21    5.23723e+21    7.12510e+17    0.00000e+00
    3.15499e-05    1.27229e+21    0.00000e+00    2.89988e+21    5.20848e+21    7.85901e+17    0.00000e+00
    3.31927e-05    1.30266e+21    0.00000e+00    2.86475e+21    5.19238e+21    8.66852e+17    0.00000e+00
    3.49210e-05    1.32280e+21    0.00000e+00    2.83159e+21    5.17526e+21    9.56138e+17    0.00000e+00
    3.67392e-05    1.34743e+21    0.00000e+00    2.80779e+21    5.12874e+21    1.05462e+18    0.00000e+00
    3.86522e-05    1.37724e+21    0.00000e+00    2.77284e+21    5.09194e+21    1.16325e+18    0.00000e+00
    4.06648e-05    1.39608e+21    0.00000e+00    2.72843e+21    5.04237e+21    1.28306e+18    0.00000e+00
    4.27821e-05    1.41126e+21    0.00000e+00    2.69524e+21    4.97804e+21    1.41522e+18    0.00000e+00
    4.50098e-05    1.43617e+21    0.00000e+00    2.65461e+21    4.91848e+21    1.56099e+18    0.00000e+00
    4.73533e-05    1.44881e+21    0.00000e+00    2.60557e+21    4.84903e+21    1.72177e+18    0.00000e+00
    4.98190e-05    1.46284e+21    0.00000e+00    2.54759e+21    4.77690e+21    1.89912e+18    0.00000e+00
    5.24130e-05    1.47698e+21    0.00000e+00    2.50649e+21    4.68772e+21    2.09473e+18    0.00000e+00
    5.51421e-05    1.48523e+21    0.00000e+00    2.45199e+21    4.60562e+21    2.31049e+18    0.00000e+00
    5.80132e-05    1.48874e+21    0.00000e+00    2.38840e+21    4.51987e+21    2.54847e+18    0.00000e+00
    6.10339e-05    1.49508e+21    0.00000e+00    2.33678e+21    4.41937e+21    2.81096e+18    0.00000e+00
    6.42119e-05    1.49449e+21    0.00000e+00    2.27548e+21    4.32249e+21    3.10050e+18    0.00000e+00
    6.75553e-05    1.49541e+21    0.00000e+00    2.21599e+21    4.22258e+21    3.41985e+18    0.00000e+00
    7.10728e-05    1.49111e+21    0.00000e+00    2.14908e+21    4.11492e+21    3.77210e+18    0.00000e+00
    7.47735e-05    1.48805e+21    0.00000e+00    2.08625e+21    4.00332e+21    4.16063e+18    0.00000e+00
    7.86668e-05    1.47708e+21    0.00000e+00    2.02072e+21    3.88890e+21    4.58918e+18    0.00000e+00
    8.27629e-05    1.47037e+21    0.00000e+00    1.94943e+21    3.77895e+21    5.06187e+18    0.00000e+00
    8.70722e-05    1.45554e+21    0.00000e+00    1.88577e+21    3.65075e+21    5.58324e+18    0.00000e+00
    9.16060e-05    1.43973e+21    0.00000e+00    1.82073e+21    3.53672e+21    6.15833e+18    0.00000e+00
    9.63758e-05    1.42324e+21    0.00000e+00    1.75255e+21    3.41691e+21    6.79264e+18    0.00000e+00
    1.01394e-04    1.40493e+21    0.00000e+00    1.68233e+21    3.29476e+21    7.49230e+18    0.00000e+00
    1.06673e-04    1.38084e+21    0.00000e+00    1.61297e+21    3.16823e+21    8.26395e+18    0.00000e+00
    1.12228e-04    1.36038e+21    0.00000e+00    1.55014e+21    3.04391e+21    9.11525e+18    0.00000e+00
    1.18071e-04    1.33368e+21    0.00000e+00    1.47765e+21    2.92502e+21    1.00540e+19    0.00000e+00
    1.24219e-04    1.30293e+21    0.00000e+00    1.41691e+21    2.79190e+21    1.10896e+19    0.00000e+00
    1.30687e-04    1.28056e+21    0.00000e+00    1.34750e+21    2.67350e+21    1.22319e+19    0.00000e+00
    1.37492e-04    1.24491e+21    0.00000e+00    1.28668e+21    2.55392e+21    1.33628e+19    0.00000e+00
    1.44651e-04    1.21541e+21    0.00000e+00    1.22271e+21    2.42907e+21    1.47673e+19    0.00000e+00
    1.52183e-04    1.18411e+21    0.00000e+00    1.16238e+21    2.31329e+21    1.63170e+19    0.00000e+00
    1.60106e-04    1.14656e+21    0.00000e+00    1.10024e+21    2.19641e+21    1.80236e+19    0.00000e+00
    1.68443e-04    1.11547e+21    0.00000e+00    1.04221e+21    2.08623e+21    1.99149e+19    0.00000e+00
    1.77214e-04    1.07879e+21    0.00000e+00    9.85090e+20    1.97283e+21    2.19971e+19    0.00000e+00
    1.86441e-04    1.04224e+21    0.00000e+00    9.29557e+20    1.86510e+21    2.42954e+19    0.00000e+00
    1.96149e-04    1.00305e+21    0.00000e+00    8.76515e+20    1.75980e+21    2.68352e+19    0.00000e+00
    2.06362e-04    9.70656e+20    0.00000e+00    8.25674e+20    1.66150e+21    2.96299e+19    0.00000e+00
    2.17107e-04    9.30562e+20    0.00000e+00    7.78950e+20    1.56242e+21    3.27197e+19    0.00000e+00
    2.28411e-04    8.90209e+20    0.00000e+00    7.30914e+20    1.46478e+21    3.61240e+19    0.00000e+00
    2.40304e-04    8.54379e+20    0.00000e+00    6.87665e+20    1.37709e+21    3.98716e+19    0.00000e+00
    2.52817e-04    8.17052e+20    0.00000e+00    6.46912e+20    1.29002e+21    4.40165e+19    0.00000e+00
    2.65980e-04    7.79740e+20    0.00000e+00    6.06782e+20    1.20453e+21    4.85654e+19    0.00000e+00
    2.79830e-04    7.42901e+20    0.00000e+00    5.69895e+20    1.13019e+21    5.35852e+19    0.00000e+00
    2.94400e-04    7.05802e+20    0.00000e+00    5.36871e+20    1.05288e+21    5.91220e+19    0.00000e+00
    3.09729e-04    6.70927e+20    0.00000e+00    5.05142e+20    9.84938e+20    6.52002e+19    0.00000e+00
    3.25856e-04    6.36946e+20    0.00000e+00    4.78048e+20    9.19099e+20    7.19137e+19    0.00000e+00
    3.42823e-04    6.01615e+20    0.00000e+00    4.49866e+20    8.57995e+20    7.92934e+19    0.00000e+00
    3.60673e-04    5.67216e+20    0.00000e+00    4.27863e+20    8.00566e+20    8.73999e+19    0.00000e+00
    3.79453e-04    5.35861e+20    0.00000e+00    4.06888e+20    7.51565e+20    9.63441e+19    0.00000e+00
    3.99211e-04    5.03066e+20    0.00000e+00    3.88697e+20    7.03366e+20    1.06158e+20    0.00000e+00
    4.19997e-04    4.72101e+20    0.00000e+00    3.74129e+20    6.62786e+20    1.16945e+20    0.00000e+00
    4.41866e-04    4.41030e+20    0.00000e+00    3.61329e+20    6.23267e+20    1.28819e+20    0.00000e+00
    4.64873e-04    4.12498e+20    0.00000e+00    3.52704e+20    5.91480e+20    1.41831e+20    0.00000e+00
    4.89079e-04    3.84727e+20    0.00000e+00    3.46270e+20    5.63781e+20    1.56145e+20    0.00000e+00
    5.14544e-04    3.57640e+20    5.47974e+20    3.42186e+20    5.38421e+20    1.71844e+20    0.00000e+00
    5.41336e-04    3.32833e+20    5.63266e+20    3.42884e+20    5.19959e+20    1.89034e+20    0.00000e+00
    5.69523e-04    3.08163e+20    5.81986e+20    3.44994e+20    5.04946e+20    2.07948e+20    0.00000e+00
    5.99177e-04    2.85868e+20    6.07067e+20    3.51682e+20    4.94486e+20    2.28630e+20    0.00000e+00
    6.30375e-04    2.64028e+20    6.37349e+20    3.60196e+20    4.88688e+20    2.51281e+20    0.00000e+00
    6.63198e-04    2.43961e+20    6.72405e+20    3.73231e+20    4.87316e+20    2.76116e+20    0.00000e+00
    6.97730e-04    2.25024e+20    7.13758e+20    3.89522e+20    4.90812e+20    3.03233e+20    0.00000e+00
    7.34060e-04    2.07136e+20    7.61159e+20    4.08331e+20    4.98818e+20    3.32936e+20    0.00000e+00
    7.72281e-04    1.91023e+20    8.15822e+20    4.32174e+20    5.11823e+20    3.65379e+20    0.00000e+00
    8.12493e-04    1.75268e+20    8.76217e+20    4.59284e+20    5.29688e+20    4.00749e+20    0.00000e+00
    8.54798e-04    1.61669e+20    9.44754e+20    4.90424e+20    5.52586e+20    4.39459e+20    0.00000e+00
