Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    1.29148e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.19683e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.59475e+13    0.00000e+00
    1.05207e-06    1.49684e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.52145e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.82018e+13    0.00000e+00
    1.10685e-06    1.72272e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.87910e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.29324e+14    0.00000e+00
    1.16448e-06    1.98505e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.27103e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.67454e+14    0.00000e+00
    1.22511e-06    2.30756e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.70173e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.11463e+14    0.00000e+00
    1.28890e-06    2.69083e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.17460e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.66693e+14    0.00000e+00
    1.35602e-06    3.11507e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.69220e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.42754e+14    0.00000e+00
    1.42662e-06    3.58646e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.26144e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.47743e+14    0.00000e+00
    1.50090e-06    4.14882e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.88436e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.72054e+14    0.00000e+00
    1.57905e-06    4.82431e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.56590e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.20266e+14    0.00000e+00
    1.66127e-06    5.57989e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.31379e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.28088e+14    0.00000e+00
