Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    1.62226e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.95053e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.01832e+00    0.00000e+00
    1.05207e-06    1.88198e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.15144e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.60589e+00    0.00000e+00
    1.10685e-06    2.18327e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.37304e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.36453e+00    0.00000e+00
    1.16448e-06    2.53281e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.61746e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.34401e+00    0.00000e+00
    1.22511e-06    2.93830e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.88706e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.60865e+00    0.00000e+00
    1.28890e-06    3.40871e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.18443e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.24144e+00    0.00000e+00
    1.35602e-06    3.95443e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.51243e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.34958e+00    0.00000e+00
    1.42662e-06    4.58751e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.87422e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20714e+01    0.00000e+00
    1.50090e-06    5.32195e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.27327e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.55857e+01    0.00000e+00
    1.57905e-06    6.17397e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.71342e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.01230e+01    0.00000e+00
    1.66127e-06    7.16239e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.19890e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.59813e+01    0.00000e+00
