0 1 2
0 3 37
0 4 6
0 5 68
0 7 12
0 8 65
0 9 40
0 10 18
0 11 62
0 13 24
0 14 59
0 15 43
0 16 30
0 17 56
0 19 36
0 20 53
0 21 46
0 22 42
0 23 50
0 25 48
0 26 47
0 27 49
0 28 54
0 29 44
0 31 60
0 32 41
0 33 52
0 34 66
0 35 38
0 39 55
0 45 58
0 51 61
0 57 64
0 63 67
1 3 66
1 4 38
1 5 7
1 6 63
1 8 13
1 9 60
1 10 41
1 11 19
1 12 57
1 14 25
1 15 54
1 16 44
1 17 31
1 18 51
1 20 37
1 21 48
1 22 47
1 23 43
1 24 45
1 26 49
1 27 42
1 28 50
1 29 55
1 30 39
1 32 61
1 33 36
1 34 53
1 35 67
1 40 56
1 46 59
1 52 62
1 58 65
1 64 68
2 3 8
2 4 67
2 5 36
2 6 14
2 7 64
2 9 20
2 10 61
2 11 39
2 12 26
2 13 58
2 15 32
2 16 55
2 17 42
2 18 38
2 19 52
2 21 44
2 22 49
2 23 45
2 24 50
2 25 46
2 27 56
2 28 43
2 29 48
2 30 62
2 31 40
2 33 68
2 34 37
2 35 51
2 41 54
2 47 57
2 53 60
2 59 63
2 65 66
3 4 5
3 6 40
3 7 9
3 10 15
3 11 68
3 12 43
3 13 21
3 14 65
3 16 27
3 17 62
3 18 46
3 19 33
3 20 59
3 22 39
3 23 56
3 24 49
3 25 45
3 26 53
3 28 51
3 29 50
3 30 52
3 31 57
3 32 47
3 34 63
3 35 44
3 36 55
3 38 41
3 42 58
3 48 61
3 54 64
3 60 67
4 7 41
4 8 10
4 9 66
4 11 16
4 12 63
4 13 44
4 14 22
4 15 60
4 17 28
4 18 57
4 19 47
4 20 34
4 21 54
4 23 40
4 24 51
4 25 50
4 26 46
4 27 48
4 29 52
4 30 45
4 31 53
4 32 58
4 33 42
4 35 64
4 36 39
4 37 56
4 43 59
4 49 62
4 55 65
4 61 68
5 6 11
5 8 39
5 9 17
5 10 67
5 12 23
5 13 64
5 14 42
5 15 29
5 16 61
5 18 35
5 19 58
5 20 45
5 21 41
5 22 55
5 24 47
5 25 52
5 26 48
5 27 53
5 28 49
5 30 59
5 31 46
5 32 51
5 33 65
5 34 43
5 37 40
5 38 54
5 44 57
5 50 60
5 56 63
5 62 66
6 7 8
6 9 43
6 10 12
6 13 18
6 15 46
6 16 24
6 17 68
6 19 30
6 20 65
6 21 49
6 22 36
6 23 62
6 25 42
6 26 59
6 27 52
6 28 48
6 29 56
6 31 54
6 32 53
6 33 55
6 34 60
6 35 50
6 37 66
6 38 47
6 39 58
6 41 44
6 45 61
6 51 64
6 57 67
7 10 44
7 11 13
7 14 19
7 15 66
7 16 47
7 17 25
7 18 63
7 20 31
7 21 60
7 22 50
7 23 37
7 24 57
7 26 43
7 27 54
7 28 53
