0 1 2
0 3 4
0 5 6
0 7 8
0 9 37
0 10 48
0 11 12
0 13 19
0 14 45
0 15 35
0 16 31
0 17 28
0 18 40
0 20 22
0 20 36
0 21 39
0 23 46
0 24 25
0 26 34
0 27 38
0 29 47
0 30 49
0 32 41
0 33 44
0 42 43
1 3 20
1 4 7
1 5 11
1 6 13
1 8 41
1 9 30
1 10 43
1 12 27
1 14 44
1 15 33
1 16 48
1 17 21
1 18 29
1 19 26
1 22 47
1 23 37
1 24 45
1 25 34
1 28 36
1 31 46
1 32 35
1 36 39
1 38 40
1 42 49
2 3 6
2 4 16
2 5 31
2 7 47
2 8 20
2 9 49
2 10 24
2 11 28
2 12 14
2 13 36
2 15 18
2 17 42
2 19 46
2 21 23
2 22 33
2 23 43
2 25 29
2 26 38
2 27 41
2 30 44
2 32 37
2 34 48
2 35 39
2 40 45
3 5 39
3 7 25
3 8 44
3 9 36
3 10 22
3 11 37
3 12 31
3 13 33
3 14 27
3 15 28
3 16 40
3 17 26
3 18 42
3 19 46
3 21 47
3 23 49
3 24 30
3 29 35
3 32 38
3 34 43
3 41 45
3 44 48
4 5 26
4 6 32
4 8 9
4 10 37
4 11 39
4 12 43
4 13 18
4 14 42
4 15 45
4 17 27
4 19 33
4 20 49
4 21 40
4 22 35
4 23 38
4 24 41
4 25 47
4 27 30
4 28 34
4 29 31
4 36 44
4 46 48
5 7 17
5 8 24
5 9 12
5 9 23
5 10 20
5 13 22
5 14 49
5 15 47
5 16 35
5 18 19
5 21 46
5 25 42
5 27 40
5 28 45
5 29 38
5 30 34
5 32 36
5 33 48
5 37 41
5 43 44
6 7 40
6 8 21
6 9 15
6 10 31
6 11 42
6 12 39
6 14 49
6 16 38
6 17 20
6 18 28
6 19 41
6 22 48
6 23 29
6 24 26
6 25 46
6 27 44
6 29 34
6 30 35
6 33 45
6 36 47
6 37 43
7 9 45
7 10 30
7 11 41
7 12 20
7 13 14
7 15 42
7 16 39
7 18 23
7 19 34
7 21 27
7 22 38
7 24 36
7 26 35
7 28 43
7 29 37
7 31 32
7 32 44
7 33 46
7 48 49
8 10 47
8 11 13
8 12 48
8 14 17
8 15 43
8 16 25
8 18 38
8 19 27
8 22 32
8 23 36
8 24 33
8 26 49
8 28 39
8 29 30
8 31 40
8 34 37
8 35 42
8 45 46
9 10 41
9 11 33
9 13 35
9 14 21
9 16 28
9 17 25
9 18 46
9 19 29
9 20 27
9 22 40
9 24 32
9 26 47
9 31 34
9 38 44
9 39 43
9 42 48
10 11 45
10 12 36
10 13 40
10 14 15
10 16 44
10 17 22
10 18 26
10 19 32
10 21 29
10 23 39
10 25 33
10 27 35
10 28 38
10 34 42
10 46 49
11 14 24
11 15 49
11 16 27
11 17 35
11 18 20
11 19 23
11 21 48
11 22 43
11 25 31
11 26 40
11 29 32
11 30 48
11 34 46
11 36 38
11 44 47
12 13 41
12 15 16
12 17 29
12 18 33
12 19 42
12 21 35
12 22 44
12 23 32
12 24 43
12 25 40
12 26 45
12 28 47
12 30 37
12 34 49
12 38 46
13 15 48
13 16 21
13 17 34
13 20 23
13 24 29
13 25 43
13 26 37
13 27 45
13 28 44
13 30 39
13 30 46
13 31 42
13 32 49
13 38 47
14 16 23
14 18 35
14 19 28
14 20 43
14 22 30
14 25 26
14 29 46
14 31 39
14 32 47
14 33 41
14 34 38
14 36 40
14 37 48
15 17 23
15 18 22
15 19 44
15 20 34
15 21 32
15 24 40
15 25 41
15 26 30
15 27 29
15 31 37
15 36 46
15 38 39
16 17 36
16 18 47
16 19 21
16 20 30
16 22 49
16 24 34
16 26 32
16 29 33
16 37 42
16 41 46
16 43 45
17 18 31
17 19 30
17 24 49
17 32 40
17 33 38
17 37 44
17 38 45
17 39 41
17 43 46
17 47 48
18 21 43
18 24 44
18 25 49
18 27 39
18 30 41
18 32 48
18 34 45
18 36 37
19 20 45
19 22 25
19 24 47
19 31 48
19 35 38
19 36 43
19 37 40
19 39 49
20 21 26
20 24 39
20 25 48
20 28 42
20 29 44
20 31 38
20 32 46
20 33 37
20 35 41
20 40 47
21 22 45
21 24 31
21 25 38
21 28 37
21 30 33
21 34 41
21 36 49
21 42 44
22 23 31
22 24 42
22 26 28
22 27 34
22 29 39
22 36 41
22 37 46
23 24 35
23 25 27
23 26 48
23 28 33
23 30 45
23 34 47
23 40 42
23 41 44
24 27 37
24 28 46
24 38 48
25 28 35
25 30 36
25 31 44
25 32 39
25 37 45
26 27 43
26 29 41
26 31 36
26 33 39
26 42 46
26 44 45
27 28 32
27 31 49
27 33 42
27 34 36
27 39 48
27 46 47
28 29 48
28 30 40
28 31 41
28 35 49
29 36 42
29 40 43
29 45 49
30 31 47
30 32 43
30 38 42
31 33 43
31 35 45
32 33 34
32 42 45
33 35 36
33 40 47
33 41 49
34 35 40
34 39 44
35 37 47
35 43 48
35 44 46
36 45 48
37 38 49
37 39 42
38 41 43
39 40 46
39 45 47
40 41 48
40 44 49
41 42 47
43 47 49
