Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    6.41647e+17    0.00000e+00    4.56275e+22    1.63217e+20    0.00000e+00    0.00000e+00
    1.05207e-06    1.13739e+18    0.00000e+00    4.35833e+22    2.14349e+20    4.11435e+14    0.00000e+00
    1.10685e-06    1.22119e+18    0.00000e+00    4.12925e+22    2.22301e+20    4.53814e+14    0.00000e+00
    1.16448e-06    1.29413e+18    0.00000e+00    3.91739e+22    2.44399e+20    5.00555e+14    0.00000e+00
    1.22511e-06    1.46712e+18    0.00000e+00    3.68026e+22    3.03320e+20    5.52110e+14    0.00000e+00
    1.28890e-06    2.39795e+18    0.00000e+00    3.47109e+22    3.06438e+20    6.08978e+14    0.00000e+00
    1.35602e-06    2.68805e+18    0.00000e+00    3.22607e+22    3.60629e+20    6.71712e+14    0.00000e+00
    1.42662e-06    2.88533e+18    0.00000e+00    3.01810e+22    3.99434e+20    7.40893e+14    0.00000e+00
    1.50090e-06    5.44645e+18    0.00000e+00    2.78754e+22    4.45869e+20    8.17203e+14    0.00000e+00
    1.57905e-06    6.34589e+18    0.00000e+00    2.59208e+22    4.88670e+20    9.01377e+14    0.00000e+00
    1.66127e-06    5.96804e+18    0.00000e+00    2.38229e+22    5.20084e+20    9.94220e+14    0.00000e+00
    1.74777e-06    9.61277e+18    0.00000e+00    2.19022e+22    6.28629e+20    1.09663e+15    0.00000e+00
    1.83878e-06    1.11649e+19    0.00000e+00    2.00499e+22    6.27190e+20    1.20959e+15    0.00000e+00
    1.93452e-06    1.11931e+19    0.00000e+00    1.83740e+22    7.44356e+20    1.33417e+15    0.00000e+00
    2.03525e-06    1.43727e+19    0.00000e+00    1.67048e+22    7.65413e+20    1.47160e+15    0.00000e+00
    2.14122e-06    1.73713e+19    0.00000e+00    1.51936e+22    8.74003e+20    1.62317e+15    0.00000e+00
    2.25271e-06    2.09891e+19    0.00000e+00    1.38274e+22    9.32717e+20    1.79036e+15    0.00000e+00
    2.37001e-06    2.11712e+19    0.00000e+00    1.25195e+22    1.02729e+21    1.97477e+15    0.00000e+00
    2.49341e-06    2.63697e+19    0.00000e+00    1.13598e+22    1.14209e+21    2.17817e+15    0.00000e+00
    2.62324e-06    3.09268e+19    0.00000e+00    1.03795e+22    1.21772e+21    2.40253e+15    0.00000e+00
    2.75983e-06    3.37015e+19    0.00000e+00    9.36332e+21    1.32240e+21    2.64999e+15    0.00000e+00
    2.90353e-06    4.13039e+19    0.00000e+00    8.53602e+21    1.46915e+21    2.92294e+15    0.00000e+00
    3.05471e-06    4.88905e+19    0.00000e+00    7.70051e+21    1.57444e+21    3.22400e+15    0.00000e+00
    3.21376e-06    5.18110e+19    0.00000e+00    7.09717e+21    1.68333e+21    3.55607e+15    0.00000e+00
    3.38110e-06    6.00630e+19    0.00000e+00    6.42173e+21    1.83586e+21    3.92236e+15    0.00000e+00
    3.55715e-06    6.97907e+19    0.00000e+00    5.89757e+21    1.97763e+21    4.32636e+15    0.00000e+00
    3.74237e-06    8.19259e+19    0.00000e+00    5.45422e+21    2.14061e+21    4.77200e+15    0.00000e+00
