Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    6.53457e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.13913e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.69223e+08    0.00000e+00
    1.05207e-06    7.58073e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.35946e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.18487e+08    0.00000e+00
    1.10685e-06    8.79437e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.60248e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.82093e+08    0.00000e+00
    1.16448e-06    1.02023e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.87054e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.64217e+08    0.00000e+00
    1.22511e-06    1.18356e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.16621e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.70248e+08    0.00000e+00
    1.28890e-06    1.37305e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.49234e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.07147e+08    0.00000e+00
    1.35602e-06    1.59287e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.85205e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.83901e+08    0.00000e+00
    1.42662e-06    1.84788e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.24882e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.01211e+09    0.00000e+00
    1.50090e-06    2.14371e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.68645e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.30676e+09    0.00000e+00
    1.57905e-06    2.48691e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.16916e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.68718e+09    0.00000e+00
