Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    4.50792e+12    0.00000e+00    5.13297e+14    1.97441e+14    0.00000e+00    0.00000e+00
    1.05207e-06    2.51528e+13    0.00000e+00    7.73341e+16    7.70936e+16    7.68784e+16    0.00000e+00
    1.10685e-06    3.31815e+13    0.00000e+00    8.52397e+16    8.50314e+16    8.47969e+16    0.00000e+00
    1.16448e-06    3.81765e+13    0.00000e+00    9.39470e+16    9.37758e+16    9.35308e+16    0.00000e+00
    1.22511e-06    4.19509e+13    0.00000e+00    1.03551e+17    1.03436e+17    1.03164e+17    0.00000e+00
    1.28890e-06    5.30123e+13    0.00000e+00    1.14149e+17    1.14091e+17    1.13790e+17    0.00000e+00
    1.35602e-06    6.13300e+13    0.00000e+00    1.25886e+17    1.25841e+17    1.25512e+17    0.00000e+00
    1.42662e-06    6.67342e+13    0.00000e+00    1.38814e+17    1.38803e+17    1.38439e+17    0.00000e+00
    1.50090e-06    8.08265e+13    0.00000e+00    1.53074e+17    1.53098e+17    1.52698e+17    0.00000e+00
    1.57905e-06    9.10356e+13    0.00000e+00    1.68793e+17    1.68836e+17    1.68426e+17    0.00000e+00
    1.66127e-06    1.06077e+14    0.00000e+00    1.86151e+17    1.86195e+17    1.85774e+17    0.00000e+00
    1.74777e-06    1.16464e+14    0.00000e+00    2.05302e+17    2.05376e+17    2.04909e+17    0.00000e+00
    1.83878e-06    1.30013e+14    0.00000e+00    2.26408e+17    2.26515e+17    2.26016e+17    0.00000e+00
    1.93452e-06    1.50817e+14    0.00000e+00    2.49716e+17    2.49834e+17    2.49296e+17    0.00000e+00
    2.03525e-06    1.80323e+14    0.00000e+00    2.75409e+17    2.75535e+17    2.74974e+17    0.00000e+00
    2.14122e-06    2.14950e+14    0.00000e+00    3.03748e+17    3.03912e+17    3.03296e+17    0.00000e+00
    2.25271e-06    2.43844e+14    0.00000e+00    3.35043e+17    3.35170e+17    3.34535e+17    0.00000e+00
    2.37001e-06    2.79614e+14    0.00000e+00    3.69514e+17    3.69663e+17    3.68994e+17    0.00000e+00
    2.49341e-06    3.21862e+14    0.00000e+00    4.07513e+17    4.07720e+17    4.07000e+17    0.00000e+00
    2.62324e-06    3.75932e+14    0.00000e+00    4.49458e+17    4.49677e+17    4.48922e+17    0.00000e+00
    2.75983e-06    4.30173e+14    0.00000e+00    4.95706e+17    4.95943e+17    4.95162e+17    0.00000e+00
    2.90353e-06    5.05620e+14    0.00000e+00    5.46723e+17    5.47005e+17    5.46164e+17    0.00000e+00
    3.05471e-06    5.83548e+14    0.00000e+00    6.03041e+17    6.03261e+17    6.02418e+17    0.00000e+00
    3.21376e-06    6.61767e+14    0.00000e+00    6.65107e+17    6.65321e+17    6.64466e+17    0.00000e+00
    3.38110e-06    7.68857e+14    0.00000e+00    7.33551e+17    7.33841e+17    7.32908e+17    0.00000e+00
    3.55715e-06    8.87617e+14    0.00000e+00    8.09060e+17    8.09369e+17    8.08399e+17    0.00000e+00
    3.74237e-06    1.01694e+15    0.00000e+00    8.92346e+17    8.92679e+17    8.91667e+17    0.00000e+00
    3.93723e-06    1.16917e+15    0.00000e+00    9.84188e+17    9.84553e+17    9.83509e+17    0.00000e+00
    4.14223e-06    1.34614e+15    0.00000e+00    1.08553e+18    1.08590e+18    1.08481e+18    0.00000e+00
    4.35791e-06    1.55167e+15    0.00000e+00    1.19728e+18    1.19769e+18    1.19655e+18    0.00000e+00
    4.58482e-06    1.79676e+15    0.00000e+00    1.32053e+18    1.32095e+18    1.31979e+18    0.00000e+00
    4.82355e-06    2.07440e+15    0.00000e+00    1.45650e+18    1.45690e+18    1.45573e+18    0.00000e+00
    5.07471e-06    2.38732e+15    0.00000e+00    1.60645e+18    1.60691e+18    1.60568e+18    0.00000e+00
    5.33894e-06    2.75516e+15    0.00000e+00    1.77186e+18    1.77234e+18    1.77106e+18    0.00000e+00
    5.61693e-06    3.18283e+15    0.00000e+00    1.95432e+18    1.95478e+18    1.95348e+18    0.00000e+00
