,Ips_acuminatus,Orthotomicus_erosus,Ernoporus_tiliae,Eidophelus_fagi,Euwallacea_fornicatus,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Euwallacea_similis,Xyleborus_celsus,Xyleborus_ferrugineus,Xyleborus_glabratus,Xyleborus_perforans,Xyleborus_bispinatus,Xyleborus_monographus,Xyleborus_impressus,Xyleborus_spinulosus,Anisandrus_dispar,Anisandrus_sayi,Cnestus_mutilatus,Cnestus_bimaculatus,Dryocoetes_autographus,Dryocoetes_confusus,Hylesinus_crenatus,Hylesinus_varius,Hylesinus_aculeatus,Crypturgus_hispidulus,Dendroctonus_pseudotsugae,Platypus_cylindrus,Pityogenes_chalcographus,Pseudopityophthorus_minutissimus,Xylosandrus_germanus,Beaverium_insulindicus,Taphrorychus_bicolor,Hylurgus_ligniperda,Tomicus_destruens,Tomicus_piniperda,Tomicus_brevipilosus,Truncaudum_agnatum,Truncaudum_impexum,Coccotrypes_dactyliperda,Ambrosiophilus_atratus,Hadrodemius_globus,Leptoxyleborus_sordicauda,Coptoborus_pseudotenuis,Xyleborinus_andrewesi,Xyleborinus_gracilis,Xyleborinus_attenuatus,Xyleborinus_artestriatus,Xyleborinus_exiguus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Pseudowebbia_trepanicauda,Microperus_alpha,Microperus_popondettae,Debus_pumilus,Debus_emarginatus,Cryphalus_mangiferae,Webbia_pabo,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Hypothenemus_hampei,Hypothenemus_birmanus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_obscurus,Eccoptopterus_spinosus,Hylurgops_palliatus,Hylastes_ater,Hylastes_cunicularius,Hylastes_gracilis,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_rugulosus,Scolytus_carpini,Scolytus_dimidiatus,Dendroterus_defectus,Pagiocerus_frontalis,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_pityographus,Polygraphus_poligraphus,Procryphalus_mucronatus,Trypodendron_signatum,Trypodendron_domesticum,Trypodendron_lineatum,Xyloterinus_politus,Hylocurus_langstoni,Xylocleptes_bispinus,Carphoborus_bifurcus,Pycnarthrum_hispidum,Premnobius_cavipennis,Ips_duplicatus,Ips_pini
Xyleborus_ferrugineus,0.48148083220000004,0.6151843029,0.5088472231,0.5911075379999999,0.4202308142,0.4394090404,0.39893447400000004,0.458827925,0.4368885816,0.3111049918,0.0,7.201653835699999,0.3282580863,0.3100784774,0.26512121580000003,0.3094194527,0.3204402693,0.4432712337,0.42293459840000003,0.432085458,0.4691609184,0.3942421311,0.3982429691,0.5811593516,0.5757877026,0.6702802401000001,0.5748372258,12.532156663299999,12.713070984299998,12.760185206299997,12.735372197799999,12.740228213599998,12.694641997099998,12.695008649399998,12.558312100299998,12.5882111697,12.554018828799999,12.575995921199999,6.0352951705999995,6.0622324599,6.1627858423,6.1508805648,6.144215718699999,6.1235681211,6.1421662689,6.122639113399999,6.152675852099999,6.136922651499999,6.156991661099999,6.160856137999999,11.899919211799999,12.139854005799998,6.152954133899999,6.161164002499999,6.174874799199999,6.145644934399999,6.130008219199999,6.152163044099999,6.126534825399999,6.1903967701,6.1431476239,12.268250771099998,6.180546658599999,6.256830033699998,6.2387481302999985,6.202836845399999,6.185611538099999,6.165918382799999,6.226592624699999,6.231541162,11.691255975199999,11.7753323613,11.7356260591,6.1632551219,0.6017635112999999,0.6141276426,0.6532246882999999,0.6583991272,0.6853840981,0.6556484578999999,0.6468365517,0.6734234806999999,0.6213382219,0.6431017698,0.6723233097,0.6591334985999999,0.7404469159,0.6991747094,0.6712684793999999,0.7302533483,0.6668060847999999,0.5811365889,0.6242344977000001,0.6514805118,0.6899289094000001,0.6294393809,0.7516492457999999,0.5449337119,0.5593077019,0.6082643716,0.7072381734,0.5891143397,0.5411797831,0.6166481988000001
Xyleborus_glabratus,7.3451155767,7.4788190474,7.3724819676,7.4547422825,7.2838655587,7.3030437849,7.2625692184999995,7.3224626695,7.3005233260999995,7.174739736299999,7.201653835699999,0.0,7.1918928308,7.173713221899999,7.1287559602999995,7.173054197199999,7.184075013799999,7.3069059782,7.2865693429,7.2957202025,7.3327956629,7.2578768756,7.2618777136,7.4447940961,7.4394224471,7.5339149846,7.438471970299999,19.395791407799997,19.5767057288,19.623819950799998,19.5990069423,19.6038629581,19.558276741599997,19.5586433939,19.421946844799997,19.4518459142,19.4176535733,19.4396306657,12.898929915099998,12.9258672044,13.0264205868,13.014515309299998,13.007850463199999,12.9872028656,13.0058010134,12.986273857899999,13.016310596599999,13.000557395999998,13.020626405599998,13.024490882499999,18.7635539563,19.0034887503,13.016588878399999,13.024798746999998,13.038509543699998,13.009279678899999,12.993642963699997,13.015797788599999,12.990169569899999,13.054031514599998,13.0067823684,19.131885515599997,13.044181403099998,13.120464778199999,13.102382874799998,13.066471589899999,13.049246282599999,13.029553127299998,13.090227369199999,13.0951759065,18.554890719699998,18.6389671058,18.5992608036,13.0268898664,7.465398255799999,7.477762387099999,7.5168594328,7.5220338717,7.5490188426,7.5192832024,7.5104712961999995,7.5370582252,7.4849729664,7.5067365143,7.5359580542,7.5227682431,7.604081660399999,7.5628094539,7.5349032239,7.593888092799999,7.5304408293,7.444771333399999,7.4878692421999995,7.5151152563,7.5535636538999995,7.4930741254,7.6152839903,7.408568456399999,7.4229424464,7.4718991160999995,7.5708729179,7.4527490842,7.4048145276,7.4802829433
Xyleborus_perforans,0.4717198273,0.605423298,0.4990862182,0.5813465331,0.4104698093,0.42964803549999997,0.38917346909999995,0.4490669201,0.42712757669999996,0.30134398689999997,0.3282580863,7.1918928308,0.0,0.30031747249999996,0.2553602109,0.2996584478,0.3106792644,0.43351022879999995,0.41317359349999994,0.4223244531,0.4593999135,0.38448112619999997,0.3884819642,0.5713983466999999,0.5660266976999999,0.6605192352,0.5650762209,12.522395658399999,12.703309979399998,12.750424201399998,12.725611192899999,12.730467208699999,12.684880992199998,12.685247644499999,12.548551095399999,12.5784501648,12.544257823899999,12.5662349163,6.0255341657,6.052471454999999,6.1530248374,6.1411195599,6.1344547137999985,6.1138071162,6.132405263999999,6.112878108499999,6.142914847199998,6.127161646599999,6.1472306562,6.151095133099998,11.890158206899999,12.130093000899999,6.143193128999998,6.151402997599998,6.165113794299998,6.1358839294999985,6.120247214299999,6.1424020391999985,6.116773820499999,6.1806357652,6.1333866189999995,12.258489766199999,6.170785653699999,6.247069028799999,6.228987125399998,6.193075840499999,6.175850533199998,6.1561573779,6.216831619799999,6.2217801570999995,11.6814949703,11.7655713564,11.7258650542,6.153494116999999,0.5920025064,0.6043666377,0.6434636833999999,0.6486381223,0.6756230932,0.645887453,0.6370755468,0.6636624757999999,0.611577217,0.6333407649,0.6625623048,0.6493724936999999,0.7306859109999999,0.6894137045,0.6615074744999999,0.7204923433999999,0.6570450798999999,0.5713755839999999,0.6144734928,0.6417195068999999,0.6801679045,0.619678376,0.7418882408999999,0.535172707,0.5495466969999999,0.5985033666999999,0.6974771685,0.5793533348,0.5314187782,0.6068871939
Xyleborus_bispinatus,0.45354021840000003,0.5872436891,0.48090660929999995,0.5631669241999999,0.3922902004,0.4114684266,0.3709938602,0.4308873112,0.4089479678,0.283164378,0.3100784774,7.173713221899999,0.30031747249999996,0.0,0.237180602,0.2814788389,0.2924996555,0.4153306199,0.3949939846,0.40414484419999996,0.4412203046,0.3663015173,0.3703023553,0.5532187378,0.5478470888,0.6423396263000001,0.546896612,12.5042160495,12.6851303705,12.732244592499999,12.707431584,12.7122875998,12.6667013833,12.6670680356,12.5303714865,12.5602705559,12.526078215,12.5480553074,6.007354556799999,6.0342918460999995,6.1348452285,6.122939950999999,6.116275104899999,6.0956275073,6.114225655099999,6.094698499599999,6.124735238299999,6.108982037699999,6.129051047299999,6.132915524199999,11.871978598,12.111913392,6.125013520099999,6.1332233886999985,6.146934185399998,6.117704320599999,6.1020676053999985,6.124222430299999,6.098594211599999,6.162456156299999,6.1152070101,12.2403101573,6.152606044799999,6.228889419899998,6.210807516499998,6.174896231599999,6.157670924299999,6.137977768999999,6.198652010899999,6.2036005482,11.6633153614,11.747391747500002,11.707685445300001,6.1353145081,0.5738228974999999,0.5861870288,0.6252840744999999,0.6304585134,0.6574434843,0.6277078440999999,0.6188959379,0.6454828668999999,0.5933976081,0.615161156,0.6443826959,0.6311928847999999,0.7125063021,0.6712340956,0.6433278655999999,0.7023127345,0.6388654709999999,0.5531959751,0.5962938839,0.623539898,0.6619882956,0.6014987670999999,0.7237086319999999,0.5169930980999999,0.5313670881,0.5803237578,0.6792975595999999,0.5611737259,0.5132391693,0.5887075850000001
Xyleborus_monographus,0.4085829568,0.5422864275,0.43594934770000004,0.5182096626,0.34733293880000005,0.366511165,0.3260365986,0.3859300496,0.36399070619999996,0.2382071164,0.26512121580000003,7.1287559602999995,0.2553602109,0.237180602,0.0,0.2365215773,0.2475423939,0.37037335829999996,0.350036723,0.3591875826,0.39626304300000004,0.3213442557,0.3253450937,0.5082614762,0.5028898272,0.5973823647000001,0.5019393504,12.4592587879,12.6401731089,12.687287330899998,12.6624743224,12.6673303382,12.621744121699999,12.622110774,12.4854142249,12.5153132943,12.4811209534,12.5030980458,5.9623972952,5.9893345845,6.0898879669,6.0779826894,6.071317843299999,6.0506702457,6.0692683935,6.049741237999999,6.079777976699999,6.064024776099999,6.0840937856999995,6.087958262599999,11.8270213364,12.0669561304,6.080056258499999,6.088266127099999,6.101976923799999,6.072747058999999,6.057110343799999,6.079265168699999,6.05363695,6.1174988947,6.0702497485,12.1953528957,6.107648783199999,6.183932158299998,6.165850254899999,6.1299389699999995,6.112713662699999,6.0930205073999995,6.1536947493,6.1586432866,11.6183580998,11.702434485900001,11.6627281837,6.0903572465,0.5288656359,0.5412297672,0.5803268129,0.5855012518,0.6124862227000001,0.5827505825,0.5739386763000001,0.6005256053,0.5484403465000001,0.5702038944000001,0.5994254343000001,0.5862356232,0.6675490405,0.626276834,0.598370604,0.6573554729,0.5939082094,0.5082387134999999,0.5513366223,0.5785826364,0.617031034,0.5565415055,0.6787513704,0.47203583650000003,0.4864098265,0.5353664962,0.634340298,0.5162164643,0.4682819077,0.5437503234000001
Xyleborus_impressus,0.38980533949999996,0.5235088102,0.4171717304,0.49943204529999996,0.3285553215,0.3477335477,0.30725898129999996,0.3671524323,0.34521308889999996,0.2825053533,0.3094194527,7.173054197199999,0.2996584478,0.2814788389,0.2365215773,0.0,0.2287647766,0.35159574099999996,0.33125910569999995,0.3404099653,0.3774854257,0.3025666384,0.3065674764,0.48948385889999996,0.4841122099,0.5786047474,0.4831617331,12.4404811706,12.6213954916,12.668509713599999,12.6436967051,12.6485527209,12.6029665044,12.6033331567,12.4666366076,12.496535677,12.4623433361,12.4843204285,5.943619677899999,5.970556967199999,6.0711103496,6.059205072099999,6.052540225999999,6.0318926284,6.050490776199999,6.030963620699999,6.061000359399999,6.045247158799999,6.065316168399999,6.069180645299999,11.8082437191,12.0481785131,6.061278641199999,6.069488509799998,6.083199306499998,6.053969441699999,6.038332726499998,6.060487551399999,6.034859332699999,6.098721277399999,6.0514721312,12.1765752784,6.088871165899999,6.165154540999998,6.147072637599998,6.111161352699999,6.093936045399999,6.074242890099999,6.134917131999999,6.1398656693,11.5995804825,11.683656868600002,11.643950566400001,6.0715796291999995,0.5100880186,0.5224521499,0.5615491955999999,0.5667236345,0.5937086054,0.5639729652,0.555161059,0.5817479879999999,0.5296627292,0.5514262771,0.580647817,0.5674580059,0.6487714231999999,0.6074992167,0.5795929866999999,0.6385778555999999,0.5751305921,0.48946109619999995,0.532559005,0.5598050190999999,0.5982534167,0.5377638882,0.6599737531,0.4532582192,0.4676322091999999,0.5165888788999999,0.6155626807,0.49743884699999996,0.44950429039999995,0.5249727061
Xyleborus_spinulosus,0.3369461121,0.47064958279999997,0.364312503,0.44657281790000003,0.2756960941,0.2948743203,0.2543997539,0.3142932049,0.2923538615,0.2935261699,0.3204402693,7.184075013799999,0.3106792644,0.2924996555,0.2475423939,0.2287647766,0.0,0.2987365136,0.2783998783,0.28755073789999996,0.3246261983,0.249707411,0.253708249,0.43662463149999997,0.4312529825,0.5257455200000001,0.4303025057,12.3876219432,12.568536264199999,12.615650486199998,12.5908374777,12.595693493499999,12.550107276999999,12.550473929299999,12.413777380199999,12.4436764496,12.4094841087,12.4314612011,5.890760450499999,5.9176977397999995,6.0182511222,6.006345844699999,5.999680998599999,5.979033401,5.997631548799999,5.978104393299999,6.008141131999999,5.992387931399999,6.012456940999999,6.016321417899999,11.7553844917,11.995319285699999,6.008419413799999,6.0166292823999985,6.030340079099998,6.001110214299999,5.9854734990999985,6.007628323999999,5.982000105299999,6.045862049999999,5.9986129038,12.123716050999999,6.036011938499999,6.112295313599998,6.094213410199998,6.058302125299999,6.041076817999999,6.021383662699999,6.082057904599999,6.0870064419,11.5467212551,11.630797641200001,11.591091339,6.0187204018,0.45722879120000004,0.4695929225,0.5086899682,0.5138644071,0.540849378,0.5111137378,0.5023018316,0.5288887606,0.4768035018,0.4985670497,0.5277885896,0.5145987785,0.5959121958,0.5546399893,0.5267337593,0.5857186282,0.5222713647,0.43660186879999996,0.47969977760000004,0.5069457917,0.5453941893,0.48490466079999994,0.6071145257,0.40039899180000005,0.4147729818,0.4637296515,0.5627034533,0.4445796196,0.39664506299999996,0.4721134787
Anisandrus_dispar,0.36944269189999995,0.5031461626,0.39680908280000005,0.4790693977,0.3081926739,0.3273709001,0.2868963337,0.3467897847,0.32485044129999996,0.4163571343,0.4432712337,7.3069059782,0.43351022879999995,0.4153306199,0.37037335829999996,0.35159574099999996,0.2987365136,0.0,0.1204956875,0.32004731769999994,0.3571227781,0.28220399079999997,0.2862048288,0.4691212113,0.46374956230000003,0.5582420998000001,0.46279908550000004,12.420118523,12.601032843999999,12.648147065999998,12.6233340575,12.628190073299999,12.582603856799999,12.582970509099999,12.44627396,12.4761730294,12.4419806885,12.4639577809,5.923257030299999,5.9501943196,6.050747702,6.038842424499999,6.032177578399999,6.0115299808,6.0301281285999995,6.010600973099999,6.040637711799999,6.024884511199999,6.044953520799999,6.048817997699999,11.7878810715,12.0278158655,6.040915993599999,6.049125862199999,6.0628366588999985,6.033606794099999,6.017970078899999,6.040124903799999,6.014496685099999,6.078358629799999,6.0311094836,12.156212630799999,6.068508518299999,6.144791893399998,6.126709989999998,6.090798705099999,6.073573397799999,6.053880242499999,6.114554484399999,6.1195030217,11.5792178349,11.663294221000001,11.6235879188,6.0512169816,0.489725371,0.5020895023,0.541186548,0.5463609869,0.5733459578,0.5436103176,0.5347984114,0.5613853404,0.5093000816,0.5310636295,0.5602851694,0.5470953583,0.6284087756,0.5871365691,0.5592303391,0.6182152080000001,0.5547679445,0.4690984486,0.5121963574,0.5394423715000001,0.5778907691,0.5174012405999999,0.6396111055,0.43289557160000003,0.4472695616,0.4962262313,0.5952000331,0.47707619939999996,0.42914164279999995,0.5046100585
Anisandrus_sayi,0.34910605659999994,0.48280952729999993,0.3764724475,0.4587327624,0.2878560386,0.30703426479999996,0.2665596984,0.32645314940000003,0.304513806,0.396020499,0.42293459840000003,7.2865693429,0.41317359349999994,0.3949939846,0.350036723,0.33125910569999995,0.2783998783,0.1204956875,0.0,0.2997106824,0.33678614279999997,0.26186735549999995,0.2658681935,0.448784576,0.443412927,0.5379054645000001,0.44246245019999997,12.3997818877,12.5806962087,12.627810430699999,12.6029974222,12.607853438,12.562267221499999,12.5626338738,12.4259373247,12.4558363941,12.4216440532,12.4436211456,5.902920395,5.9298576843,6.0304110667,6.0185057892,6.011840943099999,5.9911933455,6.0097914933,5.990264337799999,6.020301076499999,6.004547875899999,6.0246168854999995,6.028481362399999,11.7675444362,12.0074792302,6.020579358299999,6.028789226899999,6.042500023599999,6.013270158799999,5.997633443599999,6.019788268499999,5.9941600498,6.0580219945,6.0107728483,12.1358759955,6.048171882999999,6.1244552580999985,6.106373354699999,6.0704620698,6.053236762499999,6.0335436071999995,6.0942178491,6.0991663864,11.5588811996,11.642957585700001,11.6032512835,6.0308803463,0.4693887357,0.481752867,0.5208499126999999,0.5260243516,0.5530093225,0.5232736822999999,0.5144617761,0.5410487050999999,0.4889634463,0.5107269942,0.5399485341,0.5267587229999999,0.6080721403,0.5667999338,0.5388937037999999,0.5978785727,0.5344313091999999,0.4487618133,0.4918597221,0.5191057362,0.5575541338000001,0.49706460529999996,0.6192744701999999,0.4125589363,0.4269329263,0.47588959599999997,0.5748633978,0.45673956409999994,0.40880500749999993,0.48427342319999994
Cnestus_mutilatus,0.3582569162,0.4919603869,0.38562330710000003,0.467883622,0.29700689820000004,0.3161851244,0.275710558,0.335604009,0.31366466559999995,0.4051713586,0.432085458,7.2957202025,0.4223244531,0.40414484419999996,0.3591875826,0.3404099653,0.28755073789999996,0.32004731769999994,0.2997106824,0.0,0.23857790140000001,0.2710182151,0.27501905309999997,0.4579354356,0.4525637866,0.5470563241,0.45161330980000003,12.4089327473,12.5898470683,12.636961290299999,12.6121482818,12.6170042976,12.5714180811,12.5717847334,12.4350881843,12.4649872537,12.4307949128,12.4527720052,5.9120712546,5.9390085439,6.0395619263,6.0276566488,6.020991802699999,6.0003442051,6.0189423529,5.999415197399999,6.029451936099999,6.013698735499999,6.0337677451,6.037632221999999,11.7766952958,12.0166300898,6.029730217899999,6.037940086499999,6.051650883199999,6.022421018399999,6.006784303199999,6.028939128099999,6.0033109094,6.0671728541,6.0199237079,12.1450268551,6.057322742599999,6.1336061176999985,6.115524214299999,6.0796129294,6.062387622099999,6.0426944667999996,6.1033687087,6.108317246,11.5680320592,11.652108445300001,11.6124021431,6.0400312059,0.4785395953,0.49090372660000003,0.5300007723,0.5351752112,0.5621601821,0.5324245419,0.5236126356999999,0.5501995647,0.4981143059,0.5198778538,0.5490993936999999,0.5359095826,0.6172229999,0.5759507934,0.5480445634,0.6070294323000001,0.5435821688,0.4579126729,0.5010105817,0.5282565958000001,0.5667049934,0.5062154648999999,0.6284253298,0.4217097959,0.43608378589999996,0.4850404556,0.5840142574,0.4658904237,0.4179558671,0.4934242828
Cnestus_bimaculatus,0.3953323766,0.5290358473,0.4226987675,0.5049590824,0.3340823586,0.3532605848,0.3127860184,0.3726794694,0.350740126,0.442246819,0.4691609184,7.3327956629,0.4593999135,0.4412203046,0.39626304300000004,0.3774854257,0.3246261983,0.3571227781,0.33678614279999997,0.23857790140000001,0.0,0.3080936755,0.3120945135,0.495010896,0.489639247,0.5841317845,0.4886887702,12.4460082077,12.6269225287,12.674036750699997,12.6492237422,12.654079757999998,12.6084935415,12.608860193799998,12.4721636447,12.5020627141,12.4678703732,12.4898474656,5.9491467149999995,5.9760840043,6.0766373867,6.0647321091999995,6.058067263099999,6.0374196655,6.0560178132999996,6.036490657799999,6.066527396499999,6.050774195899999,6.070843205499999,6.074707682399999,11.8137707562,12.0537055502,6.066805678299999,6.075015546899999,6.0887263435999985,6.059496478799999,6.043859763599999,6.066014588499999,6.040386369799999,6.1042483144999995,6.0569991683,12.1821023155,6.094398202999999,6.170681578099998,6.1525996746999985,6.116688389799999,6.099463082499999,6.079769927199999,6.140444169099999,6.1453927064,11.6051075196,11.689183905700002,11.6494776035,6.0771066663,0.5156150557,0.527979187,0.5670762327,0.5722506716,0.5992356425,0.5695000023,0.5606880961,0.5872750251,0.5351897663,0.5569533142,0.5861748541,0.572985043,0.6542984602999999,0.6130262538,0.5851200237999999,0.6441048926999999,0.5806576292,0.49498813329999997,0.5380860421,0.5653320561999999,0.6037804538,0.5432909253,0.6655007902,0.4587852563,0.47315924629999995,0.522115916,0.6210897178,0.5029658841,0.45503132749999997,0.5304997432
Dryocoetes_autographus,0.32041358929999997,0.45411705999999996,0.3477799802,0.43004029509999997,0.2591635713,0.2783417975,0.2378672311,0.2977606821,0.2758213387,0.3673280317,0.3942421311,7.2578768756,0.38448112619999997,0.3663015173,0.3213442557,0.3025666384,0.249707411,0.28220399079999997,0.26186735549999995,0.2710182151,0.3080936755,0.0,0.1315421894,0.4200921087,0.41472045970000004,0.5092129972,0.4137699829,12.371089420399999,12.552003741399998,12.599117963399998,12.574304954899999,12.579160970699999,12.533574754199998,12.533941406499999,12.397244857399999,12.4271439268,12.392951585899999,12.414928678299999,5.8742279277,5.901165217,6.0017185994,5.9898133219,5.983148475799999,5.9625008782,5.981099026,5.961571870499999,5.991608609199999,5.975855408599999,5.9959244181999996,5.999788895099999,11.738851968899999,11.978786762899999,5.991886890999999,6.000096759599999,6.013807556299999,5.984577691499999,5.968940976299999,5.991095801199999,5.9654675825,6.0293295272,5.982080381,12.107183528199998,6.019479415699999,6.0957627907999985,6.077680887399999,6.0417696025,6.024544295199999,6.0048511398999995,6.0655253818,6.0704739191,11.5301887323,11.6142651184,11.5745588162,6.002187879,0.4406962684,0.4530603997,0.49215744539999995,0.49733188429999997,0.5243168552,0.49458121499999996,0.4857693088,0.5123562378,0.460270979,0.48203452690000004,0.5112560668,0.49806625569999996,0.5793796729999999,0.5381074665,0.5102012364999999,0.5691861054,0.5057388419,0.420069346,0.4631672548,0.49041326890000003,0.5288616665,0.468372138,0.5905820029,0.383866469,0.398240459,0.44719712869999995,0.5461709305,0.42804709679999997,0.38011254019999996,0.4555809559
Dryocoetes_confusus,0.3244144273,0.45811789799999997,0.35178081819999996,0.4340411331,0.2631644093,0.2823426355,0.2418680691,0.3017615201,0.2798221767,0.3713288697,0.3982429691,7.2618777136,0.3884819642,0.3703023553,0.3253450937,0.3065674764,0.253708249,0.2862048288,0.2658681935,0.27501905309999997,0.3120945135,0.1315421894,0.0,0.4240929467,0.4187212977,0.5132138352,0.41777082089999995,12.3750902584,12.5560045794,12.603118801399999,12.5783057929,12.5831618087,12.5375755922,12.5379422445,12.4012456954,12.4311447648,12.3969524239,12.4189295163,5.878228765699999,5.905166055,6.0057194374,5.993814159899999,5.987149313799999,5.9665017162,5.9850998639999995,5.965572708499999,5.995609447199999,5.979856246599999,5.999925256199999,6.003789733099999,11.7428528069,11.9827876009,5.995887728999999,6.004097597599999,6.0178083942999985,5.988578529499999,5.972941814299999,5.995096639199999,5.969468420499999,6.033330365199999,5.986081219,12.1111843662,6.023480253699999,6.099763628799998,6.081681725399998,6.045770440499999,6.028545133199999,6.008851977899999,6.069526219799999,6.0744747571,11.5341895703,11.618265956400002,11.578559654200001,6.006188717,0.4446971064,0.45706123769999996,0.49615828339999996,0.5013327222999999,0.5283176932,0.49858205299999997,0.4897701468,0.5163570758,0.464271817,0.4860353649,0.5152569048,0.5020670937,0.5833805109999999,0.5421083044999999,0.5142020745,0.5731869434,0.5097396799,0.42407018399999996,0.4671680928,0.4944141069,0.5328625045,0.47237297599999994,0.5945828409,0.387867307,0.402241297,0.45119796669999995,0.5501717685,0.4320479348,0.38411337819999997,0.4595817939
Hylesinus_crenatus,0.322151378,0.4558548487,0.34951776889999997,0.4317780838,0.4460807918,0.465259018,0.4247844516,0.4846779026,0.4627385592,0.5542452522,0.5811593516,7.4447940961,0.5713983466999999,0.5532187378,0.5082614762,0.48948385889999996,0.43662463149999997,0.4691212113,0.448784576,0.4579354356,0.495010896,0.4200921087,0.4240929467,0.0,0.1484829084,0.24297544590000003,0.41550777159999996,12.372827209099999,12.553741530099998,12.600855752099998,12.576042743599999,12.580898759399998,12.535312542899998,12.535679195199998,12.398982646099999,12.4288817155,12.394689374599999,12.416666466999999,5.8759657164,5.9029030057,6.0034563881,5.9915511106,5.984886264499999,5.9642386669,5.9828368147,5.963309659199999,5.993346397899999,5.977593197299999,5.997662206899999,6.001526683799999,11.740589757599999,11.980524551599999,5.993624679699999,6.001834548299999,6.015545344999999,5.986315480199999,5.970678764999999,5.992833589899999,5.9672053711999995,6.0310673159,5.9838181697,12.108921316899998,6.021217204399999,6.097500579499998,6.079418676099999,6.0435073911999995,6.026282083899999,6.006588928599999,6.0672631704999995,6.0722117078,11.531926520999999,11.6160029071,11.5762966049,6.0039256677,0.4424340571,0.45479818839999997,0.49389523409999997,0.499069673,0.5260546439,0.4963190037,0.4875070975,0.5140940265,0.4620087677,0.4837723156,0.5129938555,0.4998040444,0.5811174616999999,0.5398452551999999,0.5119390252,0.5709238941,0.5074766306,0.4218071347,0.4649050435,0.4921510576,0.5305994552,0.47010992669999996,0.5923197916,0.3856042577,0.3999782477,0.44893491739999997,0.5479087192000001,0.4297848855,0.3818503289,0.4573187446
Hylesinus_varius,0.316779729,0.4504831997,0.3441461199,0.4264064348,0.4407091428,0.45988736900000005,0.4194128026,0.4793062536,0.45736691020000003,0.5488736032,0.5757877026,7.4394224471,0.5660266976999999,0.5478470888,0.5028898272,0.4841122099,0.4312529825,0.46374956230000003,0.443412927,0.4525637866,0.489639247,0.41472045970000004,0.4187212977,0.1484829084,0.0,0.2376037969,0.4101361226,12.3674555601,12.5483698811,12.595484103099999,12.5706710946,12.5755271104,12.5299408939,12.5303075462,12.3936109971,12.4235100665,12.3893177256,12.411294818,5.8705940674,5.8975313567,5.9980847391,5.9861794616,5.979514615499999,5.9588670179,5.9774651657,5.9579380101999995,5.987974748899999,5.972221548299999,5.9922905579,5.996155034799999,11.7352181086,11.9751529026,5.988253030699999,5.996462899299999,6.010173695999999,5.980943831199999,5.965307115999999,5.987461940899999,5.9618337222,6.0256956669,5.9784465207,12.1035496679,6.015845555399999,6.092128930499999,6.074047027099999,6.0381357422,6.020910434899999,6.0012172796,6.0618915215,6.0668400588,11.526554872,11.610631258100002,11.5709249559,5.9985540187,0.4370624081,0.4494265394,0.4885235851,0.493698024,0.5206829949,0.4909473547,0.4821354485,0.5087223775,0.4566371187,0.4784006666,0.5076222065,0.4944323954,0.5757458126999999,0.5344736062,0.5065673762,0.5655522451,0.5021049816,0.4164354857,0.4595333945,0.4867794086,0.5252278062,0.4647382777,0.5869481426000001,0.38023260870000003,0.39460659870000003,0.4435632684,0.5425370702000001,0.4244132365,0.3764786799,0.4519470956
Hylesinus_aculeatus,0.41127226650000004,0.5449757372,0.4386386574000001,0.5208989723,0.5352016803,0.5543799065000001,0.5139053401,0.5737987911,0.5518594477000001,0.6433661407,0.6702802401000001,7.5339149846,0.6605192352,0.6423396263000001,0.5973823647000001,0.5786047474,0.5257455200000001,0.5582420998000001,0.5379054645000001,0.5470563241,0.5841317845,0.5092129972,0.5132138352,0.24297544590000003,0.2376037969,0.0,0.5046286601000001,12.461948097599999,12.642862418599998,12.689976640599998,12.665163632099999,12.670019647899998,12.624433431399998,12.624800083699999,12.488103534599999,12.518002604,12.483810263099999,12.505787355499999,5.9650866049,5.9920238942,6.0925772766,6.0806719991,6.074007152999999,6.0533595554,6.0719577032,6.052430547699999,6.082467286399999,6.066714085799999,6.0867830953999995,6.090647572299999,11.829710646099999,12.069645440099999,6.082745568199999,6.090955436799999,6.104666233499999,6.075436368699999,6.059799653499999,6.081954478399999,6.0563262597,6.1201882044,6.0729390582,12.198042205399998,6.110338092899999,6.1866214679999985,6.168539564599999,6.1326282797,6.115402972399999,6.0957098170999995,6.156384059,6.1613325963,11.6210474095,11.7051237956,11.6654174934,6.0930465562,0.5315549456,0.5439190769000001,0.5830161226,0.5881905615,0.6151755324000001,0.5854398922,0.5766279860000001,0.603214915,0.5511296562000001,0.5728932041000001,0.6021147440000001,0.5889249329,0.6702383502,0.6289661437,0.6010599137,0.6600447826,0.5965975191,0.5109280232,0.554025932,0.5812719461,0.6197203437000001,0.5592308152000001,0.6814406801,0.47472514620000006,0.4890991362,0.5380558059,0.6370296077000001,0.518905774,0.47097121740000003,0.5464396331000001
