Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    2.62614e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.56286e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.70953e+05    0.00000e+00
    1.05207e-06    3.04657e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.82683e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.66282e+05    0.00000e+00
    1.10685e-06    3.53431e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.11800e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11848e+06    0.00000e+00
    1.16448e-06    4.10014e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.43916e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.44409e+06    0.00000e+00
    1.22511e-06    4.75656e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.79340e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.86449e+06    0.00000e+00
    1.28890e-06    5.51806e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.18412e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.40729e+06    0.00000e+00
    1.35602e-06    6.40148e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.61509e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.10810e+06    0.00000e+00
    1.42662e-06    7.42632e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.09045e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.01293e+06    0.00000e+00
    1.50090e-06    8.61524e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.61477e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.18118e+06    0.00000e+00
    1.57905e-06    9.99450e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.19310e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.68953e+06    0.00000e+00
    1.66127e-06    1.15946e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.83099e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.63700e+06    0.00000e+00
    1.74777e-06    1.34508e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.53459e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11514e+07    0.00000e+00
    1.83878e-06    1.56042e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.31066e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.43978e+07    0.00000e+00
    1.93452e-06    1.81024e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.16667e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.85893e+07    0.00000e+00
    2.03525e-06    2.10005e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.01108e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.40011e+07    0.00000e+00
