Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    7.34340e+13    0.00000e+00    1.65406e+22    4.10104e+16    0.00000e+00    0.00000e+00
    1.05207e-06    1.34490e+14    0.00000e+00    1.68673e+22    6.26654e+16    3.96799e+10    0.00000e+00
    1.10685e-06    1.43282e+14    0.00000e+00    2.24597e+22    6.02801e+16    4.37670e+10    0.00000e+00
    1.16448e-06    1.51399e+14    0.00000e+00    2.08601e+22    7.04876e+16    4.82749e+10    0.00000e+00
    1.22511e-06    1.75423e+14    0.00000e+00    2.32691e+22    9.92653e+16    5.32470e+10    0.00000e+00
    1.28890e-06    2.93737e+14    0.00000e+00    3.53952e+22    1.03474e+17    5.87315e+10    0.00000e+00
    1.35602e-06    3.26557e+14    0.00000e+00    3.63872e+22    1.33061e+17    6.47817e+10    0.00000e+00
    1.42662e-06    3.54614e+14    0.00000e+00    4.19040e+22    1.33209e+17    7.14537e+10    0.00000e+00
    1.50090e-06    7.11686e+14    0.00000e+00    4.46429e+22    1.64912e+17    7.88133e+10    0.00000e+00
    1.57905e-06    8.26763e+14    0.00000e+00    4.32197e+22    2.06590e+17    8.69312e+10    0.00000e+00
    1.66127e-06    7.66536e+14    0.00000e+00    7.18729e+22    2.12140e+17    9.58853e+10    0.00000e+00
    1.74777e-06    1.33495e+15    0.00000e+00    7.42159e+22    3.04582e+17    1.05762e+11    0.00000e+00
    1.83878e-06    1.55575e+15    0.00000e+00    6.87294e+22    3.11736e+17    1.16656e+11    0.00000e+00
    1.93452e-06    1.59827e+15    0.00000e+00    9.61847e+22    3.57998e+17    1.28671e+11    0.00000e+00
    2.03525e-06    2.11585e+15    0.00000e+00    9.78491e+22    4.95285e+17    1.41925e+11    0.00000e+00
    2.14122e-06    2.61640e+15    0.00000e+00    1.12273e+23    5.60752e+17    1.56543e+11    0.00000e+00
    2.25271e-06    3.46976e+15    0.00000e+00    1.46370e+23    5.98767e+17    1.72667e+11    0.00000e+00
    2.37001e-06    3.56466e+15    0.00000e+00    1.42462e+23    7.20085e+17    1.90452e+11    0.00000e+00
    2.49341e-06    4.56294e+15    0.00000e+00    1.84794e+23    7.86590e+17    2.10069e+11    0.00000e+00
    2.62324e-06    5.21278e+15    0.00000e+00    1.81082e+23    1.03647e+18    2.31706e+11    0.00000e+00
    2.75983e-06    5.76875e+15    0.00000e+00    2.05443e+23    1.19643e+18    2.55572e+11    0.00000e+00
    2.90353e-06    7.95368e+15    0.00000e+00    2.57679e+23    1.23759e+18    2.81896e+11    0.00000e+00
    3.05471e-06    9.58230e+15    0.00000e+00    2.54791e+23    1.49791e+18    3.10932e+11    0.00000e+00
    3.21376e-06    1.06169e+16    0.00000e+00    3.11419e+23    1.67587e+18    3.42957e+11    0.00000e+00
    3.38110e-06    1.27521e+16    0.00000e+00    3.17640e+23    2.14862e+18    3.78283e+11    0.00000e+00
    3.55715e-06    1.68475e+16    0.00000e+00    3.45117e+23    2.66175e+18    4.17246e+11    0.00000e+00
    3.74237e-06    2.11351e+16    0.00000e+00    4.28232e+23    2.84415e+18    4.60224e+11    0.00000e+00
    3.93723e-06    2.01831e+16    0.00000e+00    4.76200e+23    3.29670e+18    5.07628e+11    0.00000e+00
    4.14223e-06    2.53477e+16    0.00000e+00    4.51557e+23    3.78631e+18    5.59912e+11    0.00000e+00
    4.35791e-06    3.57781e+16    0.00000e+00    5.54023e+23    4.45575e+18    6.17584e+11    0.00000e+00
    4.58482e-06    3.97163e+16    0.00000e+00    5.99695e+23    5.67361e+18    6.81195e+11    0.00000e+00
    4.82355e-06    4.32307e+16    0.00000e+00    6.69898e+23    6.20570e+18    7.51360e+11    0.00000e+00
    5.07471e-06    5.85493e+16    0.00000e+00    7.43458e+23    6.14294e+18    8.28753e+11    0.00000e+00
    5.33894e-06    6.32572e+16    0.00000e+00    8.02531e+23    8.58185e+18    9.14114e+11    0.00000e+00
    5.61693e-06    7.30592e+16    0.00000e+00    8.84468e+23    1.04416e+19    1.00827e+12    0.00000e+00
    5.90940e-06    8.32023e+16    0.00000e+00    9.66082e+23    1.14823e+19    1.11212e+12    0.00000e+00
    6.21709e-06    9.87677e+16    0.00000e+00    1.02472e+24    1.28226e+19    1.22667e+12    0.00000e+00
    6.54081e-06    1.20757e+17    0.00000e+00    1.13973e+24    1.49733e+19    1.35302e+12    0.00000e+00
    6.88138e-06    1.37418e+17    0.00000e+00    1.23581e+24    1.71072e+19    1.49238e+12    0.00000e+00
    7.23968e-06    1.76327e+17    0.00000e+00    1.31577e+24    1.94355e+19    1.64610e+12    0.00000e+00
    7.61664e-06    1.93349e+17    0.00000e+00    1.41825e+24    2.28578e+19    1.81565e+12    0.00000e+00
    8.01323e-06    1.99125e+17    0.00000e+00    1.52692e+24    2.89086e+19    2.00266e+12    0.00000e+00
    8.43047e-06    2.78827e+17    0.00000e+00    1.70824e+24    3.03585e+19    2.20894e+12    0.00000e+00
    8.86943e-06    3.42340e+17    0.00000e+00    1.74973e+24    3.42620e+19    2.43646e+12    0.00000e+00
    9.33125e-06    3.67336e+17    0.00000e+00    1.89927e+24    5.06092e+19    2.68742e+12    0.00000e+00
    9.81712e-06    4.21077e+17    0.00000e+00    2.01104e+24    5.93395e+19    2.96423e+12    0.00000e+00
    1.03283e-05    4.88110e+17    0.00000e+00    2.23049e+24    6.13956e+19    3.26956e+12    0.00000e+00
    1.08661e-05    5.78080e+17    0.00000e+00    2.43858e+24    7.29227e+19    3.60634e+12    0.00000e+00
    1.14318e-05    7.35150e+17    0.00000e+00    2.49516e+24    9.59885e+19    3.97774e+12    0.00000e+00
    1.20271e-05    7.97592e+17    0.00000e+00    2.74673e+24    1.20723e+20    4.38749e+12    0.00000e+00
    1.26533e-05    8.56086e+17    0.00000e+00    2.87656e+24    1.17461e+20    4.83939e+12    0.00000e+00
    1.33122e-05    9.73216e+17    0.00000e+00    3.14110e+24    1.51324e+20    5.33789e+12    0.00000e+00
    1.40053e-05    1.25286e+18    0.00000e+00    3.30206e+24    1.81759e+20    5.88766e+12    0.00000e+00
    1.47345e-05    1.52447e+18    0.00000e+00    3.65864e+24    1.99833e+20    6.49407e+12    0.00000e+00
    1.55018e-05    1.78116e+18    0.00000e+00    3.79950e+24    2.44681e+20    7.16305e+12    0.00000e+00
    1.63089e-05    1.96053e+18    0.00000e+00    3.98233e+24    2.98500e+20    7.90079e+12    0.00000e+00
    1.71581e-05    2.16269e+18    0.00000e+00    4.26287e+24    3.26910e+20    8.71460e+12    0.00000e+00
    1.80515e-05    2.49970e+18    0.00000e+00    4.56623e+24    3.78768e+20    9.61222e+12    0.00000e+00
    1.89914e-05    3.31174e+18    0.00000e+00    4.93643e+24    4.49268e+20    1.06023e+13    0.00000e+00
    1.99803e-05    3.89589e+18    0.00000e+00    5.06586e+24    5.38214e+20    1.16944e+13    0.00000e+00
    2.10206e-05    3.87710e+18    0.00000e+00    5.33568e+24    6.15647e+20    1.28988e+13    0.00000e+00
    2.21151e-05    4.70260e+18    0.00000e+00    5.67300e+24    6.35221e+20    1.42274e+13    0.00000e+00
    2.32666e-05    6.27083e+18    0.00000e+00    5.93445e+24    8.99628e+20    1.56928e+13    0.00000e+00
    2.44781e-05    6.48017e+18    0.00000e+00    6.34295e+24    9.25521e+20    1.73093e+13    0.00000e+00
    2.57526e-05    7.56267e+18    0.00000e+00    6.59491e+24    1.06253e+21    1.90921e+13    0.00000e+00
    2.70935e-05    9.18837e+18    0.00000e+00    6.91764e+24    1.30764e+21    2.10586e+13    0.00000e+00
    2.85043e-05    1.01268e+19    0.00000e+00    7.22240e+24    1.52355e+21    2.32278e+13    0.00000e+00
    2.99884e-05    1.09039e+19    0.00000e+00    7.44895e+24    1.82287e+21    2.56201e+13    0.00000e+00
    3.15499e-05    1.40563e+19    0.00000e+00    7.87820e+24    1.80707e+21    2.82591e+13    0.00000e+00
    3.31927e-05    1.69976e+19    0.00000e+00    8.13540e+24    2.30976e+21    3.11699e+13    0.00000e+00
    3.49210e-05    1.81947e+19    0.00000e+00    8.56309e+24    2.89390e+21    3.43804e+13    0.00000e+00
    3.67392e-05    1.91814e+19    0.00000e+00    8.69766e+24    3.14258e+21    3.79215e+13    0.00000e+00
    3.86522e-05    2.71131e+19    0.00000e+00    9.08243e+24    3.46334e+21    4.18275e+13    0.00000e+00
    4.06648e-05    3.13924e+19    0.00000e+00    9.30179e+24    4.08472e+21    4.61359e+13    0.00000e+00
    4.27821e-05    3.28335e+19    0.00000e+00    9.54230e+24    4.68519e+21    5.08878e+13    0.00000e+00
    4.50098e-05    3.81190e+19    0.00000e+00    9.86884e+24    5.82356e+21    5.61295e+13    0.00000e+00
    4.73533e-05    4.90657e+19    0.00000e+00    9.98193e+24    6.47499e+21    6.19106e+13    0.00000e+00
    4.98190e-05    5.97861e+19    0.00000e+00    1.02972e+25    6.60247e+21    6.82877e+13    0.00000e+00
    5.24130e-05    6.26170e+19    0.00000e+00    1.03502e+25    8.76332e+21    7.53214e+13    0.00000e+00
    5.51421e-05    7.53542e+19    0.00000e+00    1.05990e+25    9.51807e+21    8.30796e+13    0.00000e+00
    5.80132e-05    9.03844e+19    0.00000e+00    1.06078e+25    1.09581e+22    9.16367e+13    0.00000e+00
    6.10339e-05    9.55739e+19    0.00000e+00    1.06777e+25    1.20278e+22    1.01075e+14    0.00000e+00
    6.42119e-05    1.20096e+20    0.00000e+00    1.07973e+25    1.41603e+22    1.11487e+14    0.00000e+00
    6.75553e-05    1.49534e+20    0.00000e+00    1.07578e+25    1.69527e+22    1.22970e+14    0.00000e+00
    7.10728e-05    1.68308e+20    0.00000e+00    1.07989e+25    1.72437e+22    1.35636e+14    0.00000e+00
    7.47735e-05    1.87325e+20    0.00000e+00    1.06289e+25    2.02777e+22    1.49606e+14    0.00000e+00
    7.86668e-05    2.21713e+20    0.00000e+00    1.06020e+25    2.43332e+22    1.65016e+14    0.00000e+00
    8.27629e-05    2.66149e+20    0.00000e+00    1.04485e+25    2.54743e+22    1.82013e+14    0.00000e+00
    8.70722e-05    3.08486e+20    0.00000e+00    1.02748e+25    2.90489e+22    2.00760e+14    0.00000e+00
    9.16060e-05    3.32573e+20    0.00000e+00    1.00325e+25    3.25642e+22    2.21439e+14    0.00000e+00
