Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.05207e-06    7.47436e+18    0.00000e+00    3.34914e+20    3.34914e+20    3.34914e+20    0.00000e+00
    1.10685e-06    8.65407e+18    0.00000e+00    3.67559e+20    3.67559e+20    3.67559e+20    0.00000e+00
    1.16448e-06    9.96036e+18    0.00000e+00    4.03139e+20    4.03139e+20    4.03139e+20    0.00000e+00
    1.22511e-06    1.15324e+19    0.00000e+00    4.42038e+20    4.42038e+20    4.42038e+20    0.00000e+00
    1.28890e-06    1.33195e+19    0.00000e+00    4.84429e+20    4.84429e+20    4.84429e+20    0.00000e+00
    1.35602e-06    1.53328e+19    0.00000e+00    5.30563e+20    5.30563e+20    5.30563e+20    0.00000e+00
    1.42662e-06    1.77398e+19    0.00000e+00    5.80907e+20    5.80907e+20    5.80907e+20    0.00000e+00
    1.50090e-06    2.04167e+19    0.00000e+00    6.35583e+20    6.35583e+20    6.35583e+20    0.00000e+00
    1.57905e-06    2.35716e+19    0.00000e+00    6.95027e+20    6.95027e+20    6.95027e+20    0.00000e+00
    1.66127e-06    2.71337e+19    0.00000e+00    7.59650e+20    7.59650e+20    7.59650e+20    0.00000e+00
    1.74777e-06    3.12711e+19    0.00000e+00    8.29654e+20    8.29654e+20    8.29654e+20    0.00000e+00
    1.83878e-06    3.59678e+19    0.00000e+00    9.05673e+20    9.05673e+20    9.05673e+20    0.00000e+00
    1.93452e-06    4.14255e+19    0.00000e+00    9.87963e+20    9.87963e+20    9.87963e+20    0.00000e+00
    2.03525e-06    4.75801e+19    0.00000e+00    1.07692e+21    1.07692e+21    1.07692e+21    0.00000e+00
    2.14122e-06    5.47403e+19    0.00000e+00    1.17328e+21    1.17328e+21    1.17328e+21    0.00000e+00
    2.25271e-06    6.28950e+19    0.00000e+00    1.27721e+21    1.27721e+21    1.27721e+21    0.00000e+00
    2.37001e-06    7.21861e+19    0.00000e+00    1.38940e+21    1.38940e+21    1.38940e+21    0.00000e+00
    2.49341e-06    8.28733e+19    0.00000e+00    1.51039e+21    1.51039e+21    1.51039e+21    0.00000e+00
    2.62324e-06    9.50458e+19    0.00000e+00    1.64054e+21    1.64054e+21    1.64054e+21    0.00000e+00
    2.75983e-06    1.08954e+20    0.00000e+00    1.78071e+21    1.78071e+21    1.78071e+21    0.00000e+00
    2.90353e-06    1.24783e+20    0.00000e+00    1.93123e+21    1.93123e+21    1.93123e+21    0.00000e+00
    3.05471e-06    1.42797e+20    0.00000e+00    2.09255e+21    2.09255e+21    2.09255e+21    0.00000e+00
    3.21376e-06    1.63450e+20    0.00000e+00    2.26549e+21    2.26549e+21    2.26549e+21    0.00000e+00
    3.38110e-06    1.86779e+20    0.00000e+00    2.45007e+21    2.45007e+21    2.45007e+21    0.00000e+00
    3.55715e-06    2.13400e+20    0.00000e+00    2.64661e+21    2.64661e+21    2.64661e+21    0.00000e+00
    3.74237e-06    2.43595e+20    0.00000e+00    2.85495e+21    2.85495e+21    2.85495e+21    0.00000e+00
    3.93723e-06    2.77788e+20    0.00000e+00    3.07440e+21    3.07440e+21    3.07440e+21    0.00000e+00
    4.14223e-06    3.16498e+20    0.00000e+00    3.30350e+21    3.30350e+21    3.30350e+21    0.00000e+00
    4.35791e-06    3.60359e+20    0.00000e+00    3.53968e+21    3.53968e+21    3.53968e+21    0.00000e+00
    4.58482e-06    4.09621e+20    0.00000e+00    3.77948e+21    3.77948e+21    3.77948e+21    0.00000e+00
    4.82355e-06    4.65253e+20    0.00000e+00    4.01465e+21    4.01465e+21    4.01465e+21    0.00000e+00
    5.07471e-06    5.27462e+20    0.00000e+00    4.23817e+21    4.23817e+21    4.23817e+21    0.00000e+00
    5.33894e-06    5.96971e+20    0.00000e+00    4.43673e+21    4.43673e+21    4.43673e+21    0.00000e+00
    5.61693e-06    6.74264e+20    0.00000e+00    4.59181e+21    4.59181e+21    4.59181e+21    0.00000e+00
    5.90940e-06    7.59186e+20    0.00000e+00    4.68977e+21    4.68977e+21    4.68977e+21    0.00000e+00
    6.21709e-06    8.51779e+20    0.00000e+00    4.70214e+21    4.70214e+21    4.70214e+21    0.00000e+00
    6.54081e-06    9.50524e+20    0.00000e+00    4.61563e+21    4.61563e+21    4.61563e+21    0.00000e+00
    6.88138e-06    1.05351e+21    0.00000e+00    4.42189e+21    4.42189e+21    4.42189e+21    0.00000e+00
    7.23968e-06    1.15582e+21    0.00000e+00    4.10859e+21    4.10859e+21    4.10859e+21    0.00000e+00
