Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.10010e+03    0.00000e+00    1.26778e+05    5.37314e+04    0.00000e+00    0.00000e+00
    1.05207e-06    2.31487e+14    0.00000e+00    3.59409e+17    3.59409e+17    3.59409e+17    0.00000e+00
    1.10685e-06    2.68548e+14    0.00000e+00    3.96429e+17    3.96429e+17    3.96429e+17    0.00000e+00
    1.16448e-06    3.11539e+14    0.00000e+00    4.37260e+17    4.37260e+17    4.37260e+17    0.00000e+00
    1.22511e-06    3.61413e+14    0.00000e+00    4.82296e+17    4.82296e+17    4.82296e+17    0.00000e+00
    1.28890e-06    4.19273e+14    0.00000e+00    5.31973e+17    5.31973e+17    5.31973e+17    0.00000e+00
    1.35602e-06    4.86406e+14    0.00000e+00    5.86774e+17    5.86774e+17    5.86774e+17    0.00000e+00
    1.42662e-06    5.64271e+14    0.00000e+00    6.47207e+17    6.47207e+17    6.47207e+17    0.00000e+00
    1.50090e-06    6.54605e+14    0.00000e+00    7.13869e+17    7.13869e+17    7.13869e+17    0.00000e+00
    1.57905e-06    7.59404e+14    0.00000e+00    7.87398e+17    7.87398e+17    7.87398e+17    0.00000e+00
    1.66127e-06    8.80983e+14    0.00000e+00    8.68502e+17    8.68502e+17    8.68502e+17    0.00000e+00
    1.74777e-06    1.02202e+15    0.00000e+00    9.57958e+17    9.57958e+17    9.57958e+17    0.00000e+00
    1.83878e-06    1.18566e+15    0.00000e+00    1.05664e+18    1.05664e+18    1.05664e+18    0.00000e+00
    1.93452e-06    1.37547e+15    0.00000e+00    1.16547e+18    1.16547e+18    1.16547e+18    0.00000e+00
    2.03525e-06    1.59568e+15    0.00000e+00    1.28551e+18    1.28551e+18    1.28551e+18    0.00000e+00
    2.14122e-06    1.85113e+15    0.00000e+00    1.41792e+18    1.41792e+18    1.41792e+18    0.00000e+00
    2.25271e-06    2.14749e+15    0.00000e+00    1.56397e+18    1.56397e+18    1.56397e+18    0.00000e+00
    2.37001e-06    2.49131e+15    0.00000e+00    1.72506e+18    1.72506e+18    1.72506e+18    0.00000e+00
    2.49341e-06    2.89014e+15    0.00000e+00    1.90274e+18    1.90274e+18    1.90274e+18    0.00000e+00
    2.62324e-06    3.35285e+15    0.00000e+00    2.09873e+18    2.09873e+18    2.09873e+18    0.00000e+00
    2.75983e-06    3.88963e+15    0.00000e+00    2.31490e+18    2.31490e+18    2.31490e+18    0.00000e+00
    2.90353e-06    4.51234e+15    0.00000e+00    2.55334e+18    2.55334e+18    2.55334e+18    0.00000e+00
    3.05471e-06    5.23473e+15    0.00000e+00    2.81633e+18    2.81633e+18    2.81633e+18    0.00000e+00
