Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.96100e+16    0.00000e+00    1.78694e+23    1.05288e+19    0.00000e+00    0.00000e+00
    1.05207e-06    3.59476e+16    0.00000e+00    1.89324e+23    1.58779e+19    1.05440e+13    0.00000e+00
    1.10685e-06    3.82863e+16    0.00000e+00    2.01577e+23    1.53586e+19    1.16300e+13    0.00000e+00
    1.16448e-06    4.04458e+16    0.00000e+00    2.07166e+23    1.78025e+19    1.28279e+13    0.00000e+00
    1.22511e-06    4.68714e+16    0.00000e+00    2.21008e+23    2.48030e+19    1.41491e+13    0.00000e+00
    1.28890e-06    7.84527e+16    0.00000e+00    2.31926e+23    2.58196e+19    1.56065e+13    0.00000e+00
    1.35602e-06    8.72254e+16    0.00000e+00    2.45484e+23    3.29359e+19    1.72142e+13    0.00000e+00
    1.42662e-06    9.46710e+16    0.00000e+00    2.57139e+23    3.32753e+19    1.89871e+13    0.00000e+00
    1.50090e-06    1.89693e+17    0.00000e+00    2.71920e+23    4.08526e+19    2.09427e+13    0.00000e+00
    1.57905e-06    2.20382e+17    0.00000e+00    2.79504e+23    5.04678e+19    2.30998e+13    0.00000e+00
    1.66127e-06    2.04375e+17    0.00000e+00    2.93050e+23    5.18132e+19    2.54792e+13    0.00000e+00
    1.74777e-06    3.54784e+17    0.00000e+00    3.05226e+23    7.28562e+19    2.81036e+13    0.00000e+00
    1.83878e-06    4.13520e+17    0.00000e+00    3.16881e+23    7.48371e+19    3.09984e+13    0.00000e+00
    1.93452e-06    4.24093e+17    0.00000e+00    3.31859e+23    8.61247e+19    3.41912e+13    0.00000e+00
    2.03525e-06    5.60683e+17    0.00000e+00    3.40073e+23    1.14156e+20    3.77130e+13    0.00000e+00
    2.14122e-06    6.92431e+17    0.00000e+00    3.50856e+23    1.29282e+20    4.15974e+13    0.00000e+00
    2.25271e-06    9.14359e+17    0.00000e+00    3.61474e+23    1.37906e+20    4.58820e+13    0.00000e+00
    2.37001e-06    9.38361e+17    0.00000e+00    3.69565e+23    1.63309e+20    5.06080e+13    0.00000e+00
    2.49341e-06    1.19969e+18    0.00000e+00    3.78624e+23    1.79995e+20    5.58206e+13    0.00000e+00
    2.62324e-06    1.37218e+18    0.00000e+00    3.86669e+23    2.28009e+20    6.15702e+13    0.00000e+00
    2.75983e-06    1.51708e+18    0.00000e+00    3.96419e+23    2.57638e+20    6.79121e+13    0.00000e+00
    2.90353e-06    2.08035e+18    0.00000e+00    4.02288e+23    2.68682e+20    7.49071e+13    0.00000e+00
    3.05471e-06    2.50336e+18    0.00000e+00    4.05637e+23    3.25774e+20    8.26225e+13    0.00000e+00
    3.21376e-06    2.76640e+18    0.00000e+00    4.09315e+23    3.57201e+20    9.11324e+13    0.00000e+00
    3.38110e-06    3.31461e+18    0.00000e+00    4.11967e+23    4.39135e+20    1.00519e+14    0.00000e+00
    3.55715e-06    4.34339e+18    0.00000e+00    4.13520e+23    5.22605e+20    1.10873e+14    0.00000e+00
    3.74237e-06    5.42327e+18    0.00000e+00    4.13523e+23    5.42645e+20    1.22293e+14    0.00000e+00
    3.93723e-06    5.21250e+18    0.00000e+00    4.14022e+23    6.26056e+20    1.34890e+14    0.00000e+00
    4.14223e-06    6.53556e+18    0.00000e+00    4.08240e+23    7.19325e+20    1.48783e+14    0.00000e+00
    4.35791e-06    9.06019e+18    0.00000e+00    4.04691e+23    8.21812e+20    1.64108e+14    0.00000e+00
    4.58482e-06    1.00733e+19    0.00000e+00    3.98063e+23    9.20251e+20    1.81011e+14    0.00000e+00
    4.82355e-06    1.09465e+19    0.00000e+00    3.92737e+23    1.00893e+21    1.99656e+14    0.00000e+00
    5.07471e-06    1.45938e+19    0.00000e+00    3.82262e+23    1.09386e+21    2.20221e+14    0.00000e+00
    5.33894e-06    1.57560e+19    0.00000e+00    3.73001e+23    1.29960e+21    2.42903e+14    0.00000e+00
    5.61693e-06    1.81399e+19    0.00000e+00    3.60645e+23    1.43321e+21    2.67923e+14    0.00000e+00
    5.90940e-06    2.06666e+19    0.00000e+00    3.49461e+23    1.65339e+21    2.95519e+14    0.00000e+00
    6.21709e-06    2.44474e+19    0.00000e+00    3.36263e+23    1.75851e+21    3.25958e+14    0.00000e+00
    6.54081e-06    2.94351e+19    0.00000e+00    3.24404e+23    1.96285e+21    3.59532e+14    0.00000e+00
    6.88138e-06    3.33561e+19    0.00000e+00    3.06640e+23    2.25332e+21    3.96564e+14    0.00000e+00
    7.23968e-06    4.21335e+19    0.00000e+00    2.93470e+23    2.49194e+21    4.37410e+14    0.00000e+00
    7.61664e-06    4.61548e+19    0.00000e+00    2.76720e+23    2.68487e+21    4.82464e+14    0.00000e+00
    8.01323e-06    4.80665e+19    0.00000e+00    2.62303e+23    3.02708e+21    5.32159e+14    0.00000e+00
    8.43047e-06    6.47184e+19    0.00000e+00    2.45776e+23    3.32645e+21    5.86972e+14    0.00000e+00
    8.86943e-06    7.83167e+19    0.00000e+00    2.30343e+23    3.61409e+21    6.47430e+14    0.00000e+00
    9.33125e-06    8.43895e+19    0.00000e+00    2.13056e+23    4.05275e+21    7.14116e+14    0.00000e+00
    9.81712e-06    9.53319e+19    0.00000e+00    2.00074e+23    4.44992e+21    7.87672e+14    0.00000e+00
    1.03283e-05    1.10791e+20    0.00000e+00    1.84078e+23    4.71499e+21    8.68805e+14    0.00000e+00
    1.08661e-05    1.27989e+20    0.00000e+00    1.70668e+23    5.37997e+21    9.58296e+14    0.00000e+00
    1.14318e-05    1.57439e+20    0.00000e+00    1.56383e+23    5.75559e+21    1.05699e+15    0.00000e+00
    1.20271e-05    1.70668e+20    0.00000e+00    1.44417e+23    6.39582e+21    1.16587e+15    0.00000e+00
    1.26533e-05    1.84985e+20    0.00000e+00    1.32124e+23    6.72717e+21    1.28595e+15    0.00000e+00
    1.33122e-05    2.07740e+20    0.00000e+00    1.21253e+23    7.48546e+21    1.41841e+15    0.00000e+00
    1.40053e-05    2.55875e+20    0.00000e+00    1.09974e+23    8.05469e+21    1.56450e+15    0.00000e+00
    1.47345e-05    2.96061e+20    0.00000e+00    1.00937e+23    8.86728e+21    1.72564e+15    0.00000e+00
    1.55018e-05    3.35407e+20    0.00000e+00    9.11197e+22    9.50428e+21    1.90340e+15    0.00000e+00
    1.63089e-05    3.69509e+20    0.00000e+00    8.34263e+22    1.03745e+22    2.09944e+15    0.00000e+00
