Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    3.22431e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.35852e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.12424e-10    0.00000e+00
    1.05207e-06    3.74050e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.70445e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.03378e-10    0.00000e+00
    1.10685e-06    4.33934e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.08602e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.20810e-10    0.00000e+00
    1.16448e-06    5.03405e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.50688e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.72429e-10    0.00000e+00
    1.22511e-06    5.83998e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.97110e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.68187e-10    0.00000e+00
    1.28890e-06    6.77493e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.48312e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.12093e-09    0.00000e+00
    1.35602e-06    7.85957e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.04789e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.44726e-09    0.00000e+00
    1.42662e-06    9.11785e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.67083e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.86859e-09    0.00000e+00
    1.50090e-06    1.05776e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.35793e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.41258e-09    0.00000e+00
    1.57905e-06    1.22710e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.11581e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.11493e-09    0.00000e+00
